no,income
22789,0
14931,0
14949,0
9304,0
8356,1
9157,1
24041,0
10017,0
6952,0
22964,0
24437,0
21362,0
6946,0
25940,0
7537,0
20685,0
3664,0
11542,0
27350,1
3831,0
7667,0
22877,0
23730,0
23696,0
28034,0
16112,1
14785,1
678,0
20243,0
20496,0
8888,0
23531,1
22861,0
358,0
18058,1
28108,0
1165,1
14626,0
4073,0
13909,0
1249,0
12541,0
9400,1
21844,0
25509,0
28178,0
14165,0
19324,0
25716,0
12601,0
9651,0
10808,0
4576,1
11806,0
6601,1
24352,0
3203,1
628,0
10382,0
1066,0
20524,0
15165,0
17940,1
832,1
4401,0
8408,0
14637,0
14489,0
14939,0
11821,1
20910,0
26888,0
9138,0
18664,0
11013,0
25735,0
15553,0
24614,0
23411,1
10053,0
21859,1
5002,0
10077,0
8447,0
22349,0
21895,0
318,1
18838,1
16522,1
3324,0
3297,0
13854,1
20917,0
5981,0
11636,1
14451,1
4746,0
22312,1
17450,0
28371,0
26190,0
21469,0
23070,0
28731,0
3115,0
17950,1
389,0
5430,0
15850,0
12705,1
22032,0
24119,0
10683,0
25219,0
14223,1
867,0
5906,1
4569,0
4527,1
22996,0
17469,0
8070,0
5691,0
13794,0
8213,0
8351,1
6198,0
23900,0
26441,0
22071,0
23996,0
25186,1
6881,0
18338,0
28037,1
2294,0
14247,0
3845,0
25452,1
16269,0
28810,0
25618,0
26204,0
9529,0
3195,0
6985,1
21290,0
3229,0
26010,0
10801,0
15507,0
15681,0
24238,0
26483,1
20076,0
4018,0
10170,0
21881,0
4491,0
17360,0
21772,0
3843,0
19215,1
19284,1
2609,1
8776,0
24599,0
18812,0
10560,1
13503,0
11603,1
23997,0
12560,1
18153,1
2508,0
15643,0
7337,1
16017,0
13272,1
10237,0
3727,0
22301,1
5929,0
7114,0
11176,0
24963,0
17497,0
23792,0
16813,0
13737,0
21599,0
15104,0
11307,0
26233,1
14524,0
9063,1
16570,0
5259,0
5733,0
11789,0
14778,0
18118,0
26539,0
27754,1
9238,1
29053,0
14596,1
2906,0
12150,0
2057,1
26959,0
19039,1
237,0
13927,0
21241,0
22833,0
5725,0
11117,0
6243,1
15586,0
19450,0
27696,1
20797,0
15674,0
19309,1
8569,0
8580,0
16938,0
15816,0
2263,0
8811,1
23416,0
2187,0
14028,0
15786,0
25383,0
11646,0
20526,0
8521,0
28013,1
28071,0
2707,0
26934,0
27913,0
7234,0
13276,0
329,0
8099,0
13114,0
8236,0
12558,0
16760,0
18302,0
10064,0
22242,1
23425,0
4179,0
6763,0
22698,1
7091,1
23992,0
19312,0
18099,0
2852,0
1518,0
6539,0
23699,0
17252,0
16532,0
28676,1
15477,1
24470,0
28351,0
21719,0
10252,1
11193,0
11725,0
20396,0
26979,1
1117,1
15808,0
16087,0
14695,0
11120,0
5400,0
4233,0
20699,1
15959,1
17082,0
4946,0
25645,0
28850,0
25525,0
10124,0
15961,1
22391,0
6868,0
28366,0
897,0
9057,0
16333,0
9548,0
13493,0
11384,1
19225,1
21249,1
24422,0
3087,0
3424,0
2786,0
18100,0
26992,0
16186,0
25738,0
4614,0
16346,0
11301,1
25672,0
17634,0
9223,1
23129,1
7059,0
6779,1
21869,0
15975,0
14776,0
8626,0
14017,0
15783,0
26179,0
5494,0
8822,0
17956,0
9416,0
26770,1
9755,0
18321,0
5787,0
5676,0
25783,0
24846,0
13076,0
10241,0
26961,1
12286,0
23213,0
5214,0
4444,0
26743,0
13615,0
10774,0
14877,0
1681,0
526,0
22445,0
11544,0
20108,0
22514,1
23241,0
10689,0
7263,0
15911,0
18371,0
4969,0
19688,1
21279,0
13000,0
17569,0
17422,0
20145,0
10493,0
7723,1
20182,0
2679,1
10534,0
21058,0
28573,0
1326,0
17791,0
10641,0
12512,0
18159,0
28899,0
26730,0
19959,1
6393,0
21147,0
9279,0
18789,0
10290,1
24626,1
10150,1
12518,0
20171,1
13751,0
4316,1
25334,0
3057,0
17820,0
10005,0
28237,0
3298,0
14835,0
4217,0
3101,0
19996,0
6833,0
5459,1
27603,1
16251,0
14827,1
14424,0
7786,1
20682,0
22462,0
27553,0
10723,0
10742,1
473,0
22168,0
11422,0
15619,0
27354,0
15215,0
20362,1
6807,1
18148,0
18140,0
16100,1
4096,0
13045,0
18603,0
17209,0
7049,0
1662,1
2101,1
3616,0
24850,0
8936,0
1816,1
2759,0
6358,0
24999,0
10656,0
23654,1
14739,0
18273,0
24476,0
5160,0
9972,0
3001,0
8663,0
3954,0
6540,0
10673,0
11322,0
8364,0
8952,1
10329,1
20943,1
2992,1
18886,0
8613,1
3644,0
22178,0
24603,0
28256,0
17512,1
11263,1
26176,0
17780,0
1634,0
18622,0
8516,0
7513,0
16792,1
12375,0
3316,1
12610,0
5116,1
20506,0
17699,0
15324,0
22638,1
1539,0
24216,0
21479,0
10908,0
25628,0
2126,1
15382,0
26446,0
5136,1
22842,1
2771,0
22,0
19896,0
24902,1
18193,0
7314,0
11353,0
5336,0
10968,0
12198,0
20172,0
29104,0
24187,0
26082,0
15355,0
18060,0
4061,0
14122,0
29157,1
11345,1
23071,1
5268,1
16668,0
26292,0
22542,0
16869,0
11717,1
19632,0
26703,0
16547,0
17974,0
8058,0
13515,0
24714,0
8960,0
22714,0
14416,1
9227,0
4159,0
25120,0
15278,0
6761,0
18698,1
21966,0
8050,0
1526,0
1838,0
14061,1
18511,0
29091,0
26388,1
13653,1
9884,0
5433,0
19421,1
11843,0
25558,0
10740,1
16252,0
6520,0
13747,0
28193,0
18546,0
19294,0
29087,0
23896,0
27967,1
16351,0
3717,0
28797,0
8639,0
2179,0
183,0
27669,1
7535,0
21410,1
28184,0
14362,0
21681,0
19448,0
28847,1
26649,1
9141,0
2105,0
16920,0
27514,0
3120,1
12811,0
25665,0
23271,1
27438,0
2211,0
14829,0
29161,0
20273,0
7094,1
23485,1
27164,0
13327,0
23291,1
25066,0
10213,0
13523,1
23190,0
15313,1
2121,0
27447,1
8746,0
17163,0
1155,0
7345,0
18962,0
20608,0
2753,0
25746,0
27450,0
6579,0
27650,1
9496,0
13022,0
21310,0
24895,0
10356,0
13439,0
22411,0
14353,0
6467,1
544,1
5743,0
28276,0
12120,0
25015,0
12753,0
27559,0
8434,0
2791,1
12412,0
17887,0
11649,0
14992,0
24652,0
26355,0
10435,0
686,1
24289,0
5051,1
16860,0
24819,0
25931,1
350,0
24441,1
16854,1
13040,1
13081,0
25142,0
13102,0
13548,0
4983,0
20194,0
25937,0
23306,0
6813,0
17188,0
8504,0
24697,0
6639,1
14603,0
843,1
1940,0
16092,0
10750,0
3827,0
11984,0
20672,1
393,1
13878,0
10404,0
327,1
6371,1
4560,0
1723,1
19560,0
18589,0
8769,1
27392,1
8658,0
14280,0
14725,0
24967,1
6224,0
28441,0
15480,0
5791,0
29082,0
3633,0
22492,0
9107,0
16536,1
10994,0
27901,0
21852,0
28314,0
9633,0
9873,0
8405,0
4394,0
22929,0
26965,1
18581,0
3210,1
10829,0
13703,0
2440,0
26594,1
17181,0
29273,0
1020,1
27984,1
26935,0
24380,0
8365,0
23789,0
17243,0
5909,0
2448,0
26558,0
29013,0
2020,1
16407,1
5627,0
560,0
24995,0
913,0
23689,1
11142,0
28457,0
23947,0
12642,1
17553,1
3139,0
14285,0
12055,0
21949,1
24519,0
1247,1
3385,0
6312,0
14171,0
16290,0
27060,1
9327,1
12418,0
22346,0
4906,0
5730,0
19883,0
17171,0
6580,1
28592,0
20285,0
7444,0
5670,0
402,0
26995,1
22790,0
18289,0
26409,0
8479,0
8991,1
17027,0
21234,0
153,1
25122,1
26761,1
22663,0
12503,0
7233,0
7505,0
28153,0
11922,0
24860,0
22291,0
6647,0
21019,0
23787,0
15473,1
10109,0
23573,1
9921,0
11852,0
22023,0
13709,0
25161,0
1372,1
25720,0
8067,0
2089,0
11454,0
14544,0
24463,0
10366,0
8469,0
20238,0
16794,0
3163,0
319,0
14008,0
17094,0
26985,0
146,1
27947,0
16409,0
27759,1
25724,0
19181,0
14964,0
9477,0
16891,1
20898,0
12583,1
20142,0
23735,0
10359,0
24592,0
17225,0
8261,0
21938,0
24304,0
23473,0
11774,1
21395,0
10591,0
16571,0
19132,1
21727,1
10446,1
21215,1
21698,1
13231,0
23662,0
7482,1
17347,0
22077,0
28814,0
4979,0
26826,0
4177,0
9735,0
3771,0
12733,0
15804,0
24708,0
20372,0
22641,1
17967,0
13360,0
6980,0
14613,0
23501,1
6660,1
5785,1
8080,1
3802,1
9004,1
10133,0
2113,1
21586,0
12088,0
18614,0
15205,1
29040,0
16951,0
15609,0
13644,0
3434,0
15053,0
2560,0
24325,0
11533,0
22575,0
4060,0
14701,1
12964,0
14807,0
2382,0
5418,0
15222,1
25725,1
13858,0
22184,0
27288,0
11536,0
3735,0
3030,0
19314,0
16457,0
19262,0
20959,0
5951,0
16277,1
28622,0
27006,0
12649,0
3990,1
2632,0
4818,0
2197,1
2013,0
4328,0
6575,0
6306,0
11986,0
17083,1
5677,0
22198,1
29009,0
13154,0
21176,0
10487,1
24792,1
5088,1
9335,1
5868,0
5612,0
14059,0
8359,0
10962,0
24460,0
21039,0
25067,0
11714,1
7226,0
9696,0
26071,1
11374,0
9022,1
25402,0
2150,0
15754,1
15302,0
22753,0
223,0
28746,0
2506,0
23075,0
27680,1
20998,1
17465,1
14923,0
10094,0
6641,0
14411,0
19005,1
27287,1
13634,0
14447,0
13700,0
3787,0
5364,0
12015,0
11190,0
15517,0
17466,0
19169,0
9301,0
17085,0
23345,1
18006,0
6605,0
25769,0
20131,0
23371,0
10867,0
22372,0
24718,0
15934,0
6427,0
20392,0
17872,0
28632,0
26472,0
6788,0
20760,0
20205,1
2756,1
8410,0
27292,0
18010,0
28732,0
743,0
7867,0
3223,1
17424,0
19558,0
17833,0
16144,0
20335,1
18651,0
1954,0
10532,0
16508,0
14436,0
26689,1
7188,0
11755,0
5081,0
16899,1
25842,0
21460,0
17662,0
93,0
27544,0
7908,0
15351,0
19330,0
26454,0
6755,1
29041,0
25209,0
19579,1
24689,1
2192,0
2990,0
24862,0
23781,0
20826,0
23491,0
528,1
21642,0
27219,0
22387,0
19878,0
24745,1
27312,1
14892,0
16558,0
18594,1
3457,0
863,0
25557,0
18405,0
27487,0
4650,0
6604,0
6651,0
1772,0
11780,0
19445,0
8045,1
27891,0
13424,1
3943,0
13675,0
2450,0
15050,0
16585,0
4672,0
13041,0
8260,0
23357,0
17610,0
4883,0
7034,0
1841,1
15138,1
22761,0
15802,0
7793,0
3782,0
29246,1
27386,1
8576,0
13525,0
24806,0
4926,0
20741,0
6319,0
6273,0
3041,0
5036,1
22364,1
479,0
19323,0
1844,1
26598,0
4580,0
23236,0
11873,0
21324,0
608,0
7901,1
26395,0
13820,0
27126,0
352,0
9232,0
17636,1
24060,1
21155,1
13247,0
1235,1
14109,0
3129,0
2694,0
8484,1
10567,1
9802,1
13646,0
24957,0
4827,0
17900,0
11311,0
20909,0
27674,0
11770,0
16691,0
11371,0
5080,0
16859,0
1186,0
21416,1
7858,0
12883,1
15622,1
6715,0
27066,0
18606,0
2685,1
1382,0
18375,0
28958,0
7439,1
3028,0
22385,0
22229,0
18457,0
12426,0
19834,0
4812,0
27656,0
6795,0
11933,0
13166,0
11568,0
11836,0
9437,1
11625,0
10186,0
1057,0
27011,0
28257,0
28452,0
28116,1
11824,0
12888,1
4398,1
25848,0
6124,0
4072,0
18410,1
11865,0
9208,0
12166,0
19846,1
6514,1
12895,0
27430,1
10910,0
3571,1
20834,0
8013,0
23983,1
26499,0
28239,0
25087,0
17649,0
21329,0
13541,0
25425,1
9850,1
2962,0
23816,0
12918,0
28594,0
20121,0
1225,0
28536,0
25802,1
23246,0
8282,0
29007,0
5065,1
4889,0
28384,0
15675,0
27492,0
6653,1
20994,1
3541,1
2505,1
17714,0
24904,0
21293,1
25053,0
4475,0
27493,0
4834,0
8922,0
5177,1
4075,0
12933,0
23990,0
3777,0
21425,0
13260,0
18971,0
5256,0
7967,0
28250,1
5693,1
13937,0
4917,0
7814,0
17318,0
22667,1
23401,0
15414,0
19123,0
21271,0
26872,0
12227,1
22680,0
17116,1
7380,0
6109,0
13426,0
27157,0
11215,0
11976,0
20925,0
9719,0
15066,0
18544,0
12874,1
28544,0
22475,1
18866,0
1046,0
6471,0
25374,0
4874,0
17079,0
14226,1
22618,1
22088,1
12947,0
18081,0
12605,0
26236,0
24473,0
9173,1
3848,0
1791,0
27623,0
24518,1
14761,0
22544,0
2027,0
1743,0
9231,0
12279,0
17265,0
25550,0
9419,0
19316,0
23103,0
10051,0
15085,0
20766,0
26036,0
11362,0
18422,0
11395,0
4872,1
5701,1
4690,0
18659,0
13253,0
19894,1
15465,1
16439,0
27505,0
28748,0
29163,0
9368,0
9515,1
14989,0
8672,0
3655,0
12859,0
10083,0
8996,0
3627,1
22302,0
13989,1
20581,1
12002,0
22749,1
17413,0
494,0
2606,1
2329,0
15673,1
13603,0
16924,0
6137,0
29026,0
19118,0
10553,0
18873,0
1777,0
23920,0
1927,1
11489,1
10837,1
6962,1
21163,1
20327,0
9677,0
4687,1
27264,1
26603,0
28806,0
24764,0
3709,1
1141,1
28406,1
2402,0
26745,0
27034,0
10318,0
14207,0
15139,0
8110,0
27125,0
25392,0
1440,0
8272,0
2226,0
14501,1
13207,1
15685,0
9886,0
4480,1
23273,1
10029,1
6695,0
2166,0
688,0
20018,0
26094,1
11220,0
7898,1
14110,0
22129,0
7099,1
15344,0
10499,0
17046,1
4882,0
26019,1
3986,0
10711,0
5239,0
7254,0
28313,0
14476,1
8875,1
17168,0
12493,1
3733,1
19411,0
1738,0
23441,0
410,0
26848,0
503,0
3712,0
23215,0
18450,1
29136,1
17888,0
9345,0
7579,0
24367,0
8118,0
8763,1
23453,1
20564,0
24759,0
9084,1
20546,0
28367,0
24261,1
4046,0
10219,0
14203,0
11690,1
7862,0
1172,0
23882,0
2356,0
1527,0
2794,0
16651,0
13159,0
24899,0
27701,0
26147,0
19949,0
13145,1
14549,0
3892,1
20656,0
27795,1
22195,1
25915,1
25721,1
17673,1
12653,0
7957,0
9856,0
19756,0
20765,0
11410,0
18407,0
16866,1
12792,1
13734,0
15002,0
1197,0
1115,0
4366,1
8301,0
6901,0
19819,0
6340,0
19001,0
9626,0
3799,0
10142,0
12318,0
4258,0
5410,0
17033,0
23925,0
19021,0
8962,0
3333,0
26784,0
23298,0
12732,1
13472,1
25529,0
12552,0
10270,0
28550,0
28509,0
21419,1
21660,1
4540,0
16594,0
22436,1
25089,0
8481,0
4553,0
3945,0
3730,0
6564,0
10056,0
5388,0
7084,1
13249,0
4674,0
21558,0
12491,1
5795,0
12587,0
24487,0
16987,1
16870,1
12742,0
12851,0
2878,0
4608,1
24014,0
12499,0
28947,0
28525,0
10807,0
2767,0
10538,0
25875,0
28289,0
21434,0
26864,1
1801,0
16391,0
29257,0
9381,1
8217,1
11256,0
7040,0
21823,0
7245,1
3935,1
9354,1
20618,0
21726,0
21344,0
9541,0
7831,0
25673,0
18579,0
21361,0
3055,0
18997,0
26949,0
13954,0
13630,0
6523,0
18147,0
28647,0
22413,1
27248,0
9606,0
11144,0
8845,0
20541,0
5644,0
12678,1
14047,0
9152,1
10301,0
6325,0
23390,1
20548,0
7673,0
25449,0
5359,0
4311,1
8263,1
27346,0
22483,0
6750,1
11284,0
8015,0
23560,1
17338,0
13109,0
4365,0
16027,0
15905,0
6991,0
23622,0
20204,1
5647,0
13143,0
2436,0
6375,0
24272,0
2140,0
3615,0
1976,0
2914,1
5201,0
12527,0
26277,0
4710,0
7572,0
25055,1
28905,1
25365,1
2616,1
7904,1
24504,0
3263,1
11172,0
17523,0
11817,1
14671,0
6698,0
11474,0
3758,1
8420,1
2717,0
871,1
19724,1
11044,0
11559,0
26348,0
2068,0
28870,0
13753,0
19822,1
15676,1
28786,0
25324,0
19830,0
162,0
16195,0
28711,0
14041,0
6142,0
16060,0
511,0
6624,0
26160,1
16154,0
14244,1
25106,0
3603,1
4837,0
97,1
19749,0
8085,0
2173,0
10561,0
11182,1
13519,0
10292,0
13952,0
23025,0
8279,0
10503,0
15704,1
2538,1
8973,0
13379,0
15044,1
7849,0
21933,1
8396,0
16485,0
10622,1
14371,0
10491,0
5186,1
5152,0
15532,0
18533,0
29094,0
20305,0
1120,1
23682,1
8084,0
21908,0
9986,0
7925,0
12209,1
22322,0
26806,0
19027,0
18074,0
10295,1
20259,0
6776,1
8460,1
10231,0
19750,0
24000,0
22645,0
22615,0
8387,0
25987,0
2654,0
22396,0
16097,0
85,0
8124,0
27059,1
1706,1
2349,0
19802,0
21743,0
21814,0
17754,0
6058,0
4870,0
7036,0
9549,0
2479,0
2812,1
23008,1
23379,1
20574,0
22612,0
28793,0
22882,0
20516,1
27162,0
7178,0
23355,1
15252,0
26081,0
5744,0
27707,0
9073,0
8162,0
19214,1
16145,0
4260,1
2912,0
26373,0
25175,0
20223,1
10725,0
4319,0
3792,1
12525,0
11925,1
24230,0
28961,1
28157,1
2048,0
12090,0
12058,0
21495,0
14608,0
5457,0
7698,1
17434,0
9920,0
14580,0
27129,0
10173,0
5870,0
21989,0
22109,0
18044,0
1556,0
6999,0
15012,0
18452,0
13057,1
20215,0
2645,0
26308,1
25253,1
12984,0
17095,0
1497,0
19571,0
10128,1
2714,0
7097,0
13632,0
23006,1
25958,0
15255,1
22847,0
16134,0
8210,0
11729,0
11366,0
26571,1
20913,0
2039,0
14384,1
12791,0
8750,1
20093,1
17702,0
20417,1
6994,0
6720,0
7297,1
9184,1
21170,0
27182,1
19255,1
14507,0
26789,0
10082,0
27875,0
22529,0
26765,0
16855,1
15211,0
11495,0
4532,0
7985,0
9835,0
20661,1
12452,1
6327,0
16583,0
18001,0
18464,0
11587,0
23534,0
3391,0
8611,0
17698,0
28552,0
985,0
22903,1
18630,0
4329,0
11041,0
16897,0
19821,0
12804,1
288,1
5545,0
5033,0
13986,0
20453,0
6437,0
16284,0
20790,0
24186,0
23057,0
24401,0
9068,0
20036,1
18361,1
315,1
328,1
28645,0
12576,1
22683,0
8742,1
17423,0
13477,1
14119,0
27863,1
18668,0
28660,1
25188,0
6535,0
12977,0
26522,0
20619,0
16722,1
5784,0
2079,0
29017,0
12943,0
12991,0
11778,1
14502,1
13983,0
27368,0
12482,0
26651,1
6905,0
24499,0
118,0
22262,0
20016,1
4639,1
18757,0
26202,1
20570,0
11677,0
14170,0
778,1
9243,0
19788,0
17285,1
4272,0
21305,1
14308,1
26803,0
25715,0
24500,0
15906,1
28352,0
15168,0
23389,0
8171,0
22948,0
18627,0
16675,0
21980,0
17433,0
26989,1
19777,0
11319,0
26288,0
6680,0
15476,0
11382,0
15300,1
28429,0
16534,0
208,0
18951,0
3567,0
8606,0
26507,1
21921,0
2651,0
10400,1
26970,0
26362,1
19953,0
21297,1
9497,0
16125,0
3371,0
17573,0
17934,0
12206,1
19036,0
14346,0
23250,0
6628,0
12708,0
228,0
19497,0
3838,0
10898,0
13994,1
26171,0
18113,0
6387,0
10988,1
29206,0
9914,0
16576,0
7566,1
14898,0
5557,0
24177,0
14837,0
20772,0
21934,1
25640,1
5015,1
9980,0
25999,1
11820,0
14073,0
22668,0
17384,0
27411,0
3577,1
17615,0
26567,1
12775,0
6141,0
8325,0
1740,0
11030,0
8043,0
18481,0
10973,0
21131,0
6071,0
20189,1
14045,0
5782,0
18424,1
4761,0
19020,0
6055,0
26412,0
15985,0
5653,1
15118,0
4910,1
19593,0
7954,1
10982,0
23680,1
27675,1
19798,1
6337,0
21148,0
19228,0
3791,0
13669,1
18307,0
5600,0
16419,0
28519,0
18869,1
10220,0
9624,0
12072,0
19902,0
10447,0
1482,1
14083,0
17601,0
14918,0
2330,0
17631,1
3099,0
9321,0
1803,0
17150,0
1817,0
26899,1
22227,0
28705,0
21777,0
13901,1
26955,0
26200,0
17211,0
15595,0
5695,0
7221,1
18792,0
24389,0
18345,0
8609,1
2288,0
28910,0
29278,1
16974,0
11008,0
15462,1
3830,1
4763,1
18784,0
29133,0
22258,0
6904,1
19498,0
4522,0
14107,0
8800,1
10206,0
22974,0
8459,0
12520,0
6988,1
9720,0
23767,0
19528,0
17136,0
11364,0
7196,0
24762,1
6122,1
1231,0
23651,0
10594,1
24763,1
13699,0
22758,0
15715,0
14901,0
3366,0
5326,0
11765,1
4572,1
3137,0
25153,0
17075,0
19030,0
29185,0
13160,1
7391,0
18021,0
21868,0
18053,0
19407,1
26002,0
28651,0
22324,0
1892,1
15880,0
21686,0
21529,0
28765,0
20756,0
12310,1
28978,0
27997,1
14444,0
9794,0
15764,0
26718,1
14653,0
27526,0
3610,0
23422,1
8539,0
6417,0
20149,0
4972,0
22910,1
8883,0
12397,1
5505,0
19038,0
22642,0
23235,0
3485,0
23077,0
28729,0
21407,0
21914,1
8944,0
9666,0
7791,1
10145,1
9201,0
10551,0
3757,0
20953,1
22707,1
12350,1
2304,1
18845,1
5689,0
711,0
9181,0
7381,0
4536,0
10504,1
7388,0
9953,0
8565,0
22873,0
11720,0
9322,0
19995,0
4651,1
15243,0
5093,0
2334,0
13678,0
14576,0
13746,0
28264,1
26787,0
23619,0
14924,0
9401,1
15072,0
24903,0
6553,0
24992,1
7362,1
13984,0
10600,0
17385,0
13101,0
9380,0
10387,0
4303,0
637,0
20000,1
21001,0
9864,0
20866,0
24513,1
4786,0
24075,0
10323,0
16625,0
25501,0
699,0
10822,0
8335,1
15338,1
20973,1
4647,0
4121,1
27420,0
2046,0
19672,0
24467,1
26135,1
3190,0
11761,1
17284,1
4333,0
11434,0
15736,0
8445,0
27256,0
1840,1
17103,0
17895,1
16811,0
893,1
1308,0
13801,0
17296,0
28497,0
28898,0
13027,0
17191,1
21103,0
4853,0
15519,0
8728,0
25068,0
24729,1
14567,1
22158,0
11334,0
16095,1
18065,0
24255,0
732,0
3418,1
12000,0
696,0
6662,0
13959,0
9055,0
26173,1
15209,1
24777,0
21601,0
10507,1
4696,0
9904,1
23183,1
10068,0
13495,0
15837,1
11893,0
6616,0
8134,0
27205,0
9395,0
17205,0
5547,0
23179,0
12138,1
16045,0
10586,1
19269,1
20879,0
114,0
4188,0
20986,1
12176,0
20157,0
3390,0
10589,0
22601,0
7996,0
24221,0
15259,0
21340,0
13262,0
14523,0
3252,0
29191,1
3806,0
8055,0
3143,0
2244,0
23322,0
16116,0
17159,1
16202,1
79,0
10256,0
22555,1
19219,0
5777,0
3325,0
20667,0
26459,0
17907,0
26033,0
5053,0
10783,1
3287,0
21524,1
22813,0
6986,0
7147,1
7243,1
26723,0
24622,0
9757,1
21537,0
28220,0
431,0
19939,0
10175,0
16718,0
25561,0
18252,0
4965,0
21482,0
22048,0
11732,0
12643,0
551,0
5517,0
17344,0
27626,0
18514,0
9578,1
10613,0
24312,0
28409,0
6398,0
26541,1
14957,0
8281,0
17826,0
18035,0
17775,0
27517,0
10176,1
21287,0
11316,0
811,1
14595,1
26211,1
27269,1
17545,0
4959,0
17339,0
10776,0
4223,1
14111,1
20063,0
10516,1
20660,0
11592,0
26264,0
28934,1
13660,0
10120,1
21149,1
22308,0
20487,1
26727,0
18933,0
13072,1
26581,0
1623,0
8568,0
7378,0
25338,0
21052,1
2719,1
21821,1
18950,0
18087,0
27073,0
2347,0
16902,0
25757,0
22648,0
18443,0
16305,0
27931,0
17378,0
7715,0
10527,0
7426,0
13138,0
25419,0
10626,0
2543,0
28742,0
23058,0
19990,0
13996,0
3904,0
21720,0
19104,0
9583,1
10383,0
16048,0
4514,1
29177,1
14060,0
12526,1
20876,0
8418,0
17073,0
22181,0
26303,1
5098,0
4032,0
16344,0
10396,0
9162,1
10338,0
14784,0
12588,1
14830,0
21307,0
10916,1
6010,0
4499,0
7500,0
19602,0
5458,0
20342,0
17750,0
16799,0
21883,1
19825,0
6267,0
1785,0
18034,0
13654,0
17581,0
12357,1
20701,1
7416,0
9869,1
14879,0
15257,0
7414,0
25007,0
22357,0
25518,1
26831,0
7319,0
412,1
3529,1
28449,0
13570,0
26779,0
20957,1
3234,0
303,0
16268,0
2867,1
26276,0
22271,0
3738,0
20589,1
8428,0
18108,0
18725,0
22153,0
5205,0
17617,0
27655,0
24961,0
26627,0
24065,0
20704,0
5546,0
12130,0
13770,1
17115,1
29165,0
9753,1
5871,0
9601,0
24756,0
9202,1
28254,0
23435,0
9099,0
19701,0
20247,0
10850,0
23588,0
16189,0
14140,0
9103,0
18781,0
5812,0
27043,0
10074,0
8757,0
24343,0
23828,0
27403,0
20394,0
27524,0
23133,0
1028,0
16945,0
7384,1
23726,0
16111,1
24978,1
22250,1
13018,0
27573,0
4361,0
10980,0
7717,1
22284,1
11521,0
21609,0
19218,0
17594,1
7692,0
11080,0
25148,1
17342,0
6036,1
26600,1
3906,0
26570,1
22794,0
8727,0
14337,0
7410,1
2727,0
15405,0
26874,1
21399,0
16174,0
16049,0
10792,0
15350,0
22035,0
15170,0
307,0
20891,0
16286,0
26574,0
27616,0
16654,0
14304,1
27826,0
24897,1
11061,0
24671,0
24840,0
18420,0
27753,1
16194,1
6100,0
13838,1
24976,0
19723,0
920,1
2387,0
24787,0
16026,0
24296,0
24952,0
13828,0
20324,1
27453,0
7016,1
27792,0
2236,0
28773,0
17175,0
7921,1
28431,0
4620,0
23426,0
16491,0
28171,0
1737,0
9051,0
12323,1
27880,0
2966,0
1523,1
14676,0
25302,0
23569,0
1860,0
7526,0
27286,0
19299,0
2319,1
16801,0
13610,1
23276,1
15339,0
23475,0
17126,0
10363,0
15993,0
12243,0
16373,0
9246,1
4406,0
7633,0
9565,0
263,0
10612,0
21292,0
20737,0
25508,0
23177,0
12358,1
13602,0
1545,0
12694,0
22862,1
25,0
690,1
3435,0
25964,1
11459,0
2321,0
16258,0
18878,0
18654,0
8935,1
12175,0
3678,0
18773,0
11777,0
9531,0
16227,0
5395,0
12905,0
9640,1
9746,0
27929,0
10293,0
26476,0
2004,0
1488,0
1709,1
11167,0
27412,0
21829,0
759,0
3358,0
9364,0
10052,0
25477,0
6487,0
25560,0
602,0
112,0
13458,0
14242,0
19854,0
2287,0
29024,0
26884,0
28454,1
7204,0
26819,0
18077,0
13055,1
9965,1
8957,0
7041,0
7857,0
23969,0
22895,0
26448,1
27435,0
7590,0
9385,0
536,1
27619,0
11281,1
23376,0
9670,0
16013,0
8622,0
10946,0
22444,0
14357,0
2622,1
5911,0
20646,0
22837,0
5991,1
26429,0
6051,0
4417,0
27145,0
4914,0
21269,0
23022,0
23549,0
26747,1
10233,0
26137,0
27236,1
4226,0
6220,0
25236,0
9612,0
16603,0
14914,0
16191,0
23927,0
18256,0
6015,1
16616,0
10442,1
18551,0
23498,1
14568,0
19736,0
14926,1
8302,1
9957,0
5632,0
4479,0
5592,0
7182,0
22591,0
3648,0
746,0
25912,0
8970,0
16289,0
12398,0
3093,0
19799,0
3789,0
20907,0
14407,0
15693,0
19375,1
4455,0
29172,0
10409,0
10050,1
4443,1
7370,0
23524,0
12100,1
10901,1
1094,0
13384,0
27508,0
2073,0
7025,1
16821,1
9362,0
16386,0
27336,0
26142,1
21494,1
4717,1
5543,0
22928,1
19869,0
16187,1
9543,0
19786,0
21793,0
3609,0
9999,0
6697,0
1633,1
14340,0
2267,0
26330,0
2246,0
14660,1
14906,1
11896,0
905,0
2015,0
4619,1
2429,0
18903,0
24544,0
4995,0
25556,0
27987,0
15489,0
13685,0
13385,0
15017,0
6792,0
1474,0
16786,0
25470,0
1263,1
9616,0
4825,0
14770,0
8448,0
11618,1
15857,1
1546,1
18073,0
3624,1
8892,0
17231,0
2569,0
13625,1
26462,0
25657,0
20569,0
9956,0
7249,0
6510,0
12029,0
21693,1
7729,0
670,0
6508,1
4194,0
20583,1
19209,0
9955,0
196,0
8909,0
5737,0
22718,0
25154,0
13121,0
14658,1
14218,0
1675,0
10406,0
15768,0
