no,age,age_cut,capital-gain,capital-loss,education-num,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male
2623,54,5,7298,0,14,40,1,0,0,0,0,0,0,1
2624,30,3,0,0,13,40,1,0,0,0,0,0,0,1
2625,48,5,99999,0,15,50,1,0,0,0,0,0,0,1
2626,25,2,0,0,9,40,1,0,0,0,0,0,0,1
2627,34,3,0,0,9,40,0,1,0,0,0,0,1,0
2628,51,5,0,0,9,40,1,0,0,0,0,0,0,1
2629,28,3,0,0,14,55,0,1,0,0,0,0,0,1
2630,43,5,0,0,10,40,0,1,0,0,0,0,0,1
2631,21,2,0,0,9,40,0,0,0,1,0,0,0,1
2632,46,5,4064,0,9,40,1,0,0,0,0,0,0,1
2633,41,5,0,0,14,20,0,1,0,0,0,0,1,0
2634,24,2,0,0,9,40,0,0,0,1,0,0,1,0
2635,40,4,0,0,9,40,1,0,0,0,0,0,0,1
2636,58,6,0,0,13,40,1,0,0,0,0,0,0,1
2637,46,5,0,1672,9,50,1,0,0,0,0,0,0,1
2638,33,3,0,1672,9,50,1,0,0,0,0,0,0,1
2639,41,5,0,0,9,40,0,1,0,0,0,0,0,1
2640,35,3,0,0,10,50,0,1,0,0,0,0,0,1
2641,47,5,0,0,10,37,1,0,0,0,0,0,0,1
2642,26,3,0,0,9,50,0,1,0,0,0,0,1,0
2643,73,7,1173,0,13,75,1,0,0,0,0,0,0,1
2644,32,3,0,0,9,40,0,0,0,0,0,1,1,0
2645,30,3,3325,0,10,50,0,0,0,1,0,0,0,1
2646,27,3,0,0,10,40,1,0,0,0,0,0,0,1
2647,32,3,0,0,9,45,0,0,0,0,1,0,1,0
2648,47,5,0,0,12,25,1,0,0,0,0,0,0,1
2649,67,7,0,0,4,12,0,1,0,0,0,0,1,0
2650,38,4,0,0,13,40,1,0,0,0,0,0,0,1
2651,25,2,0,0,10,40,0,0,0,0,1,0,1,0
2652,44,5,0,0,9,35,1,0,0,0,0,0,0,1
2653,19,1,0,0,10,40,0,0,0,1,0,0,0,1
2654,22,2,0,0,10,40,0,0,0,1,0,0,0,1
2655,52,5,0,0,9,35,0,0,0,0,1,0,1,0
2656,40,4,0,0,10,50,1,0,0,0,0,0,0,1
2657,34,3,0,0,9,35,0,0,0,0,1,0,1,0
2658,41,5,0,0,13,99,0,1,0,0,0,0,1,0
2659,45,5,13550,0,10,60,0,1,0,0,0,0,0,1
2660,50,5,0,0,13,30,1,0,0,0,0,0,0,1
2661,19,1,0,1602,10,24,0,0,0,1,0,0,0,1
2662,64,7,0,0,2,20,1,0,0,0,0,0,0,1
2663,18,1,0,0,7,40,0,0,0,1,0,0,0,1
2664,32,3,0,0,10,40,1,0,0,0,0,0,0,1
2665,23,2,0,0,9,40,0,0,1,0,0,0,0,1
2666,43,5,0,0,9,40,1,0,0,0,0,0,0,1
2667,32,3,0,1887,13,55,1,0,0,0,0,0,0,1
2668,43,5,0,0,9,44,0,1,0,0,0,0,1,0
2669,23,2,0,0,13,45,0,1,0,0,0,0,1,0
2670,32,3,0,0,10,40,0,0,0,0,0,1,1,0
2671,32,3,0,0,9,45,1,0,0,0,0,0,0,1
2672,60,6,0,0,10,35,1,0,0,0,0,0,0,1
2673,59,6,0,0,10,34,0,0,0,1,0,0,1,0
2674,51,5,0,0,10,60,1,0,0,0,0,0,0,1
2675,52,5,15024,0,10,60,1,0,0,0,0,0,0,1
2676,31,3,0,0,13,36,0,0,0,0,1,0,1,0
2677,37,4,3137,0,13,77,1,0,0,0,0,0,0,1
2678,47,5,4386,0,10,40,1,0,0,0,0,0,0,1
2679,45,5,15024,0,11,40,1,0,0,0,0,0,0,1
2680,43,5,0,0,14,35,1,0,0,0,0,0,0,1
2681,37,4,0,0,2,40,1,0,0,0,0,0,0,1
2682,25,2,0,0,9,36,0,1,0,0,0,0,0,1
2683,20,1,0,0,10,40,0,0,0,1,0,0,1,0
2684,32,3,0,0,10,40,1,0,0,0,0,0,0,1
2685,49,5,0,0,14,40,1,0,0,0,0,0,0,1
2686,21,2,0,0,9,40,0,1,0,0,0,0,0,1
2687,73,7,0,0,9,20,1,0,0,0,0,0,0,1
2688,45,5,0,0,7,25,0,0,0,0,0,1,1,0
2689,42,5,0,0,9,40,0,0,0,1,0,0,1,0
2690,21,2,0,0,9,40,0,0,0,1,0,0,1,0
2691,21,2,0,0,10,40,0,0,0,0,1,0,1,0
2692,28,3,0,0,9,16,0,0,1,0,0,0,0,1
2693,19,1,0,0,4,40,0,0,1,0,0,0,0,1
2694,24,2,0,0,11,5,0,0,0,0,1,0,0,1
2695,38,4,3411,0,9,40,1,0,0,0,0,0,0,1
2696,52,5,0,0,9,60,1,0,0,0,0,0,0,1
2697,22,2,0,0,9,46,0,1,0,0,0,0,1,0
2698,17,1,0,0,6,21,0,0,0,1,0,0,1,0
2699,49,5,0,0,13,40,0,1,0,0,0,0,1,0
2700,37,4,0,0,9,50,0,1,0,0,0,0,0,1
2701,21,2,0,0,7,60,1,0,0,0,0,0,0,1
2702,22,2,0,0,10,50,0,1,0,0,0,0,0,1
2703,28,3,0,0,9,40,0,0,0,1,0,0,0,1
2704,69,7,0,0,9,30,1,0,0,0,0,0,0,1
2705,30,3,0,0,9,60,1,0,0,0,0,0,0,1
2706,28,3,0,0,9,40,1,0,0,0,0,0,0,1
2707,44,5,0,0,10,50,1,0,0,0,0,0,0,1
2708,47,5,0,1977,13,55,1,0,0,0,0,0,0,1
2709,45,5,15024,0,15,43,1,0,0,0,0,0,0,1
2710,24,2,0,0,9,20,0,0,0,0,1,0,1,0
2711,27,3,0,0,10,40,0,1,0,0,0,0,0,1
2712,38,4,0,0,9,75,0,1,0,0,0,0,1,0
2713,23,2,0,0,13,40,0,1,0,0,0,0,1,0
2714,31,3,0,0,10,35,0,0,0,0,1,0,1,0
2715,31,3,0,0,13,50,1,0,0,0,0,0,0,1
2716,40,4,0,0,10,40,0,1,0,0,0,0,0,1
2717,46,5,0,0,10,40,0,1,0,0,0,0,1,0
2718,37,4,0,0,5,25,0,0,0,0,1,0,1,0
2719,29,3,0,0,13,45,1,0,0,0,0,0,0,1
2720,23,2,0,0,9,25,0,1,0,0,0,0,1,0
2721,74,7,0,1825,13,12,1,0,0,0,0,0,0,1
2722,23,2,0,0,10,40,0,1,0,0,0,0,0,1
2723,61,7,0,0,13,40,0,0,0,0,0,1,1,0
2724,45,5,0,0,14,38,0,1,0,0,0,0,0,1
2725,30,3,0,0,15,35,0,1,0,0,0,0,0,1
2726,46,5,0,0,9,40,1,0,0,0,0,0,0,1
2727,52,5,0,0,11,36,0,1,0,0,0,0,1,0
2728,22,2,0,0,13,10,0,0,0,1,0,0,1,0
2729,57,6,0,0,6,40,1,0,0,0,0,0,0,1
2730,29,3,0,0,5,40,0,0,0,1,0,0,1,0
2731,63,7,0,0,13,10,0,1,0,0,0,0,1,0
2732,25,2,0,0,4,40,0,0,1,0,0,0,1,0
2733,36,4,0,0,9,30,0,0,0,0,0,1,1,0
2734,37,4,0,0,12,40,1,0,0,0,0,0,0,1
2735,48,5,0,0,9,50,1,0,0,0,0,0,0,1
2736,51,5,0,1977,9,50,1,0,0,0,0,0,0,1
2737,40,4,0,0,9,40,0,1,0,0,0,0,0,1
2738,37,4,0,0,9,40,0,0,0,0,1,0,1,0
2739,41,5,0,0,9,35,0,0,0,1,0,0,1,0
2740,18,1,0,0,10,40,0,1,0,0,0,0,1,0
2741,34,3,0,0,14,40,1,0,0,0,0,0,0,1
2742,20,1,0,0,9,40,0,0,0,1,0,0,1,0
2743,31,3,0,0,9,40,0,0,0,0,1,0,1,0
2744,35,3,0,0,10,45,0,1,0,0,0,0,0,1
2745,23,2,0,0,13,40,0,0,0,1,0,0,1,0
2746,56,6,0,0,9,40,1,0,0,0,0,0,0,1
2747,72,7,0,0,9,25,1,0,0,0,0,0,0,1
2748,53,5,0,0,13,40,0,0,0,0,1,0,0,1
2749,51,5,27828,0,15,60,0,1,0,0,0,0,0,1
2750,19,1,0,0,6,40,0,0,1,0,0,0,0,1
2751,63,7,0,0,10,40,0,1,0,0,0,0,1,0
2752,21,2,0,0,9,40,0,0,0,1,0,0,0,1
2753,54,5,0,0,10,40,0,1,0,0,0,0,1,0
2754,19,1,0,0,6,40,0,0,0,0,1,0,1,0
2755,27,3,0,0,9,40,0,0,0,0,0,1,1,0
2756,42,5,0,0,13,60,1,0,0,0,0,0,0,1
2757,21,2,0,0,9,40,0,0,0,1,0,0,0,1
2758,26,3,0,0,13,30,0,1,0,0,0,0,0,1
2759,21,2,0,0,10,20,0,0,0,1,0,0,0,1
2760,58,6,0,0,9,45,1,0,0,0,0,0,0,1
2761,38,4,0,0,9,45,1,0,0,0,0,0,0,1
2762,31,3,0,0,9,50,0,0,0,0,1,0,0,1
2763,40,4,0,0,10,52,1,0,0,0,0,0,0,1
2764,51,5,0,0,10,24,1,0,0,0,0,0,0,1
2765,56,6,0,0,13,50,1,0,0,0,0,0,0,1
2766,25,2,0,0,9,40,0,1,0,0,0,0,1,0
2767,72,7,0,0,7,20,1,0,0,0,0,0,0,1
2768,43,5,0,0,13,50,0,1,0,0,0,0,1,0
2769,24,2,0,0,9,40,0,0,0,1,0,0,1,0
2770,30,3,7688,0,13,50,0,0,0,0,0,1,1,0
2771,22,2,0,0,9,40,0,0,0,1,0,0,0,1
2772,38,4,0,0,9,38,0,1,0,0,0,0,1,0
2773,22,2,0,0,9,40,0,0,0,1,0,0,0,1
2774,33,3,0,0,14,15,0,0,0,0,0,1,1,0
2775,55,5,0,0,13,40,1,0,0,0,0,0,0,1
2776,47,5,0,0,11,40,1,0,0,0,0,0,0,1
2777,24,2,0,0,12,40,0,1,0,0,0,0,0,1
2778,28,3,0,0,10,40,0,0,0,1,0,0,0,1
2779,48,5,0,0,9,55,0,1,0,0,0,0,1,0
2780,63,7,0,0,13,40,0,1,0,0,0,0,0,1
2781,29,3,0,0,9,45,0,1,0,0,0,0,1,0
2782,50,5,0,1485,14,40,0,0,0,0,0,1,1,0
2783,28,3,0,0,13,50,0,1,0,0,0,0,0,1
2784,55,5,0,0,13,45,1,0,0,0,0,0,0,1
2785,67,7,0,0,9,38,0,1,0,0,0,0,1,0
2786,20,1,0,0,10,25,0,0,0,1,0,0,0,1
2787,50,5,99999,0,15,80,1,0,0,0,0,0,0,1
2788,45,5,0,0,9,50,1,0,0,0,0,0,0,1
2789,37,4,0,0,10,40,1,0,0,0,0,0,0,1
2790,17,1,0,0,6,14,0,0,0,1,0,0,0,1
2791,40,4,0,0,12,40,1,0,0,0,0,0,0,1
2792,35,3,0,0,9,75,0,0,0,0,1,0,1,0
2793,24,2,0,0,10,40,0,1,0,0,0,0,0,1
2794,41,5,0,0,9,40,1,0,0,0,0,0,0,1
2795,50,5,0,0,10,15,0,1,0,0,0,0,1,0
2796,83,7,0,2392,13,55,1,0,0,0,0,0,0,1
2797,25,2,0,0,7,35,0,0,0,1,0,0,0,1
2798,68,7,0,0,9,8,1,0,0,0,0,0,0,1
2799,19,1,0,0,9,30,0,0,0,0,1,0,1,0
2800,54,5,0,2001,9,35,0,1,0,0,0,0,0,1
2801,47,5,5013,0,11,40,1,0,0,0,0,0,0,1
2802,29,3,0,0,5,40,0,1,0,0,0,0,0,1
2803,37,4,0,1887,12,40,1,0,0,0,0,0,0,1
2804,38,4,0,0,9,40,1,0,0,0,0,0,0,1
2805,41,5,0,0,13,40,1,0,0,0,0,0,0,1
2806,41,5,0,0,10,24,0,1,0,0,0,0,1,0
2807,45,5,0,0,9,40,0,0,0,1,0,0,1,0
2808,21,2,0,0,7,40,0,0,0,1,0,0,0,1
2809,32,3,0,0,8,40,1,0,0,0,0,0,0,1
2810,38,4,0,0,13,50,1,0,0,0,0,0,0,1
2811,37,4,4064,0,10,46,1,0,0,0,0,0,0,1
2812,46,5,0,0,9,60,1,0,0,0,0,0,0,1
2813,36,4,3325,0,9,40,0,0,0,1,0,0,1,0
2814,36,4,0,0,9,48,1,0,0,0,0,0,0,1
2815,30,3,6849,0,13,60,0,1,0,0,0,0,0,1
2816,36,4,0,0,9,40,0,1,0,0,0,0,1,0
2817,50,5,0,0,9,40,1,0,0,0,0,0,0,1
2818,29,3,0,0,8,42,0,1,0,0,0,0,0,1
2819,51,5,0,0,14,60,1,0,0,0,0,0,0,1
2820,26,3,0,0,9,60,0,1,0,0,0,0,0,1
2821,22,2,0,0,9,40,0,0,0,1,0,0,0,1
2822,22,2,0,0,11,30,0,1,0,0,0,0,1,0
2823,33,3,0,0,14,20,0,0,0,1,0,0,0,1
2824,46,5,0,0,12,40,1,0,0,0,0,0,0,1
2825,17,1,0,0,6,30,0,0,0,1,0,0,1,0
2826,62,7,0,0,9,18,0,1,0,0,0,0,1,0
2827,47,5,0,0,11,40,1,0,0,0,0,0,0,1
2828,18,1,0,0,9,40,0,1,0,0,0,0,1,0
2829,34,3,0,0,7,40,0,1,0,0,0,0,1,0
2830,24,2,6849,0,14,90,0,0,0,1,0,0,0,1
2831,39,4,0,1902,10,50,1,0,0,0,0,0,0,1
2832,32,3,0,0,10,50,1,0,0,0,0,0,0,1
2833,60,6,0,0,10,40,1,0,0,0,0,0,0,1
2834,46,5,15024,0,15,60,1,0,0,0,0,0,0,1
2835,24,2,0,0,10,40,0,1,0,0,0,0,0,1
2836,23,2,0,0,13,35,0,0,0,1,0,0,1,0
2837,18,1,0,0,7,15,0,0,0,1,0,0,0,1
2838,62,7,0,0,5,40,1,0,0,0,0,0,0,1
2839,29,3,0,0,9,40,1,0,0,0,0,0,0,1
2840,32,3,0,0,10,40,0,0,1,0,0,0,0,1
2841,52,5,0,0,9,85,1,0,0,0,0,0,0,1
2842,35,3,0,1977,14,48,1,0,0,0,0,0,0,1
2843,20,1,0,0,10,20,0,0,0,1,0,0,1,0
2844,29,3,0,0,9,40,1,0,0,0,0,0,0,1
2845,39,4,0,0,10,43,0,0,0,0,0,1,1,0
2846,29,3,0,0,9,40,1,0,0,0,0,0,0,1
2847,36,4,0,0,10,50,0,1,0,0,0,0,0,1
2848,45,5,0,0,14,70,0,1,0,0,0,0,1,0
2849,35,3,0,0,13,50,0,1,0,0,0,0,0,1
2850,52,5,0,0,9,38,0,0,0,0,0,1,1,0
2851,31,3,0,0,13,40,1,0,0,0,0,0,0,1
2852,59,6,0,0,15,25,1,0,0,0,0,0,0,1
2853,27,3,0,0,12,40,0,1,0,0,0,0,1,0
2854,57,6,0,0,9,50,1,0,0,0,0,0,0,1
2855,20,1,0,0,9,2,0,0,0,1,0,0,0,1
2856,44,5,0,0,10,40,0,0,0,0,1,0,1,0
2857,18,1,0,0,9,40,0,0,0,1,0,0,1,0
2858,33,3,0,0,13,50,0,1,0,0,0,0,0,1
2859,34,3,2977,0,9,50,0,0,0,0,1,0,1,0
2860,40,4,0,0,10,40,1,0,0,0,0,0,0,1
2861,48,5,0,0,14,16,0,0,0,0,0,1,1,0
2862,52,5,0,0,13,50,1,0,0,0,0,0,0,1
2863,20,1,0,0,10,15,0,0,0,1,0,0,0,1
2864,24,2,0,0,9,50,0,0,0,1,0,0,0,1
2865,19,1,0,0,7,40,0,0,0,1,0,0,0,1
2866,32,3,0,0,10,35,0,1,0,0,0,0,0,1
2867,39,4,0,0,13,20,0,0,0,0,0,1,1,0
2868,19,1,0,0,9,25,0,0,0,1,0,0,0,1
2869,40,4,0,0,13,20,1,0,0,0,0,0,0,1
2870,51,5,0,0,10,40,0,1,0,0,0,0,1,0
2871,47,5,0,0,9,40,1,0,0,0,0,0,0,1
2872,47,5,0,0,13,57,1,0,0,0,0,0,0,1
2873,70,7,0,0,6,40,0,1,0,0,0,0,1,0
2874,36,4,0,0,10,40,0,0,0,0,1,0,1,0
2875,36,4,0,0,7,12,0,0,0,0,1,0,1,0
2876,55,5,0,0,9,40,1,0,0,0,0,0,0,1
2877,61,7,0,0,4,40,0,1,0,0,0,0,0,1
2878,43,5,0,0,9,48,1,0,0,0,0,0,0,1
2879,55,5,0,0,9,44,1,0,0,0,0,0,0,1
2880,54,5,0,0,12,20,0,1,0,0,0,0,1,0
2881,21,2,0,0,10,45,0,0,0,1,0,0,0,1
2882,62,7,0,0,14,70,0,1,0,0,0,0,0,1
2883,40,4,0,0,13,5,0,0,0,0,0,1,1,0
2884,28,3,0,1726,11,40,0,0,0,0,1,0,1,0
2885,41,5,0,0,6,48,0,1,0,0,0,0,0,1
2886,42,5,0,0,10,40,0,0,0,1,0,0,1,0
2887,61,7,0,0,13,32,1,0,0,0,0,0,0,1
2888,21,2,0,0,6,39,0,1,0,0,0,0,1,0
2889,35,3,0,1876,13,55,0,1,0,0,0,0,0,1
2890,21,2,0,0,10,10,0,0,0,1,0,0,1,0
2891,55,5,0,0,10,40,0,0,0,0,0,1,1,0
2892,29,3,0,0,13,75,0,0,0,1,0,0,0,1
2893,36,4,0,0,15,50,1,0,0,0,0,0,0,1
2894,42,5,0,0,13,60,1,0,0,0,0,0,0,1
2895,22,2,0,0,13,55,0,1,0,0,0,0,0,1
2896,68,7,3273,0,9,42,0,1,0,0,0,0,1,0
2897,34,3,0,0,13,45,0,1,0,0,0,0,0,1
2898,44,5,15024,0,13,55,1,0,0,0,0,0,0,1
2899,34,3,0,0,13,40,0,0,0,1,0,0,1,0
2900,19,1,0,0,10,25,0,0,0,1,0,0,0,1
2901,58,6,15024,0,9,40,1,0,0,0,0,0,0,1
2902,51,5,0,0,12,40,0,1,0,0,0,0,1,0
2903,41,5,0,0,14,40,0,1,0,0,0,0,1,0
2904,46,5,0,0,13,40,1,0,0,0,0,0,0,1
2905,58,6,0,0,9,38,0,0,0,0,1,0,1,0
2906,52,5,0,0,9,45,0,1,0,0,0,0,0,1
2907,31,3,0,0,13,45,0,1,0,0,0,0,0,1
2908,33,3,0,0,3,35,0,1,0,0,0,0,0,1
2909,23,2,0,0,10,66,0,1,0,0,0,0,0,1
2910,65,7,0,0,9,48,1,0,0,0,0,0,0,1
2911,49,5,0,0,9,45,0,1,0,0,0,0,1,0
2912,49,5,0,0,10,20,0,1,0,0,0,0,1,0
2913,60,6,0,0,11,20,0,1,0,0,0,0,0,1
2914,52,5,15024,0,14,40,0,0,0,0,0,1,1,0
2915,25,2,0,0,9,40,0,0,0,1,0,0,0,1
2916,31,3,0,0,9,40,0,0,0,0,1,0,0,1
2917,34,3,0,0,13,50,1,0,0,0,0,0,0,1
2918,20,1,0,0,10,29,0,0,0,1,0,0,1,0
2919,46,5,0,0,4,45,0,0,0,0,0,1,1,0
2920,60,6,0,0,9,99,0,0,0,0,1,0,1,0
2921,32,3,0,0,10,40,0,1,0,0,0,0,0,1
2922,43,5,0,0,10,38,0,0,0,0,1,0,1,0
2923,64,7,0,0,2,40,1,0,0,0,0,0,0,1
2924,30,3,27828,0,13,40,0,1,0,0,0,0,0,1
2925,43,5,0,0,10,45,1,0,0,0,0,0,0,1
2926,27,3,0,0,13,40,0,0,0,1,0,0,1,0
2927,59,6,0,0,9,40,1,0,0,0,0,0,0,1
2928,52,5,0,0,9,43,1,0,0,0,0,0,0,1
2929,35,3,0,0,10,40,0,0,0,0,1,0,1,0
2930,53,5,0,1564,14,54,0,1,0,0,0,0,1,0
2931,40,4,0,0,9,50,1,0,0,0,0,0,0,1
2932,62,7,0,0,8,40,0,0,0,0,1,0,0,1
2933,21,2,0,0,10,20,0,1,0,0,0,0,0,1
2934,42,5,0,0,12,40,1,0,0,0,0,0,0,1
2935,23,2,0,0,10,30,0,0,0,1,0,0,0,1
2936,30,3,0,0,11,40,1,0,0,0,0,0,0,1
2937,30,3,0,0,14,40,0,1,0,0,0,0,0,1
2938,48,5,0,0,14,25,0,1,0,0,0,0,0,1
2939,23,2,0,0,8,45,0,1,0,0,0,0,0,1
2940,39,4,0,0,9,45,0,0,0,0,1,0,1,0
2941,80,7,0,0,4,24,0,1,0,0,0,0,1,0
2942,20,1,0,0,10,30,0,0,0,1,0,0,0,1
2943,35,3,0,0,14,40,1,0,0,0,0,0,0,1
2944,18,1,0,0,8,30,0,0,0,1,0,0,0,1
2945,21,2,0,0,13,20,0,0,0,1,0,0,1,0
2946,56,6,0,0,10,45,1,0,0,0,0,0,0,1
2947,46,5,0,0,10,45,0,1,0,0,0,0,1,0
2948,53,5,0,0,10,40,0,0,0,0,1,0,1,0
2949,23,2,0,0,9,40,0,1,0,0,0,0,0,1
2950,22,2,0,0,9,20,1,0,0,0,0,0,0,1
2951,33,3,0,0,9,40,1,0,0,0,0,0,0,1
2952,17,1,0,0,6,20,0,0,0,1,0,0,1,0
2953,42,5,0,0,10,40,1,0,0,0,0,0,0,1
2954,26,3,0,0,13,40,1,0,0,0,0,0,0,1
2955,34,3,10520,0,15,40,0,1,0,0,0,0,1,0
2956,22,2,0,0,13,45,0,1,0,0,0,0,1,0
2957,35,3,0,1977,13,48,1,0,0,0,0,0,0,1
2958,22,2,0,0,5,30,0,1,0,0,0,0,0,1
2959,19,1,0,0,10,40,0,0,0,1,0,0,0,1
2960,48,5,0,0,9,40,1,0,0,0,0,0,0,1
2961,38,4,0,0,11,50,1,0,0,0,0,0,0,1
2962,25,2,0,0,9,30,1,0,0,0,0,0,0,1
2963,27,3,0,0,9,40,0,0,0,0,1,0,1,0
2964,20,1,594,0,10,16,0,0,0,1,0,0,1,0
2965,42,5,0,0,9,99,1,0,0,0,0,0,0,1
2966,31,3,0,0,6,40,1,0,0,0,0,0,0,1
2967,37,4,0,0,13,60,0,0,1,0,0,0,1,0
2968,36,4,0,0,9,40,0,0,0,0,1,0,1,0
2969,36,4,0,0,13,60,0,1,0,0,0,0,0,1
2970,31,3,0,0,7,51,1,0,0,0,0,0,0,1
2971,49,5,0,0,10,50,1,0,0,0,0,0,0,1
2972,38,4,0,0,14,40,1,0,0,0,0,0,0,1
2973,29,3,0,2258,13,45,0,1,0,0,0,0,1,0
2974,53,5,0,0,9,40,1,0,0,0,0,0,0,1
2975,46,5,15024,0,13,45,1,0,0,0,0,0,0,1
2976,33,3,0,0,9,70,0,0,0,1,0,0,0,1
2977,34,3,0,0,10,34,0,1,0,0,0,0,1,0
2978,53,5,0,0,9,40,1,0,0,0,0,0,0,1
2979,65,7,2964,0,4,40,0,1,0,0,0,0,0,1
2980,36,4,0,0,9,48,1,0,0,0,0,0,0,1
2981,65,7,0,0,6,22,1,0,0,0,0,0,0,1
2982,29,3,0,0,10,10,0,0,0,1,0,0,1,0
2983,49,5,0,1902,9,60,1,0,0,0,0,0,0,1
2984,26,3,0,0,13,40,0,0,0,1,0,0,1,0
2985,20,1,0,0,10,30,0,0,0,0,0,1,1,0
2986,27,3,0,0,10,40,1,0,0,0,0,0,0,1
2987,58,6,0,0,9,20,1,0,0,0,0,0,0,1
2988,25,2,0,0,13,40,0,1,0,0,0,0,1,0
2989,60,6,0,0,9,40,1,0,0,0,0,0,0,1
2990,19,1,0,0,7,40,0,0,0,1,0,0,0,1
2991,42,5,0,0,13,50,1,0,0,0,0,0,0,1
2992,35,3,0,0,10,50,1,0,0,0,0,0,0,1
2993,64,7,0,0,10,20,1,0,0,0,0,0,0,1
2994,44,5,14344,0,10,40,0,0,0,1,0,0,0,1
2995,38,4,0,0,12,35,0,0,0,0,1,0,1,0
2996,26,3,0,0,13,40,0,1,0,0,0,0,0,1
2997,40,4,7688,0,15,48,1,0,0,0,0,0,0,1
2998,46,5,0,0,10,40,1,0,0,0,0,0,0,1
2999,68,7,0,0,9,35,1,0,0,0,0,0,0,1
3000,41,5,0,0,10,40,1,0,0,0,0,0,0,1
3001,23,2,0,0,10,55,0,0,0,1,0,0,0,1
3002,19,1,0,0,10,40,0,0,0,1,0,0,1,0
3003,66,7,0,0,10,40,1,0,0,0,0,0,0,1
3004,53,5,0,0,9,40,0,1,0,0,0,0,0,1
3005,44,5,5178,0,7,36,0,0,0,0,0,1,1,0
3006,45,5,0,1590,9,40,0,1,0,0,0,0,1,0
3007,36,4,0,0,7,40,0,1,0,0,0,0,1,0
3008,54,5,0,0,10,60,0,0,0,0,1,0,0,1
3009,68,7,0,0,9,10,1,0,0,0,0,0,0,1
3010,39,4,0,0,9,40,0,0,0,0,0,1,1,0
3011,21,2,0,0,9,35,0,0,0,1,0,0,0,1
3012,38,4,0,0,13,40,0,1,0,0,0,0,0,1
3013,26,3,0,0,13,20,0,0,0,1,0,0,0,1
3014,61,7,0,0,10,40,1,0,0,0,0,0,0,1
3015,25,2,0,0,9,40,1,0,0,0,0,0,0,1
3016,19,1,0,0,9,25,0,1,0,0,0,0,0,1
3017,70,7,0,0,9,30,1,0,0,0,0,0,0,1
3018,47,5,0,0,3,40,0,0,0,1,0,0,1,0
3019,33,3,0,0,9,45,0,1,0,0,0,0,0,1
3020,23,2,0,0,10,60,0,1,0,0,0,0,0,1
3021,32,3,0,0,9,40,0,0,0,0,1,0,1,0
3022,57,6,0,0,13,40,1,0,0,0,0,0,0,1
3023,28,3,0,0,13,45,0,1,0,0,0,0,0,1
3024,36,4,0,0,10,45,1,0,0,0,0,0,0,1
3025,32,3,0,0,13,37,0,1,0,0,0,0,0,1
3026,31,3,3137,0,5,40,1,0,0,0,0,0,0,1
3027,35,3,0,0,13,40,1,0,0,0,0,0,0,1
3028,18,1,0,0,7,30,0,1,0,0,0,0,0,1
3029,49,5,0,0,9,50,0,0,0,0,1,0,0,1
3030,44,5,0,0,12,35,0,1,0,0,0,0,0,1
3031,43,5,0,0,13,50,0,0,0,0,1,0,1,0
3032,59,6,0,0,12,40,1,0,0,0,0,0,0,1
3033,71,7,0,0,10,14,0,1,0,0,0,0,1,0
3034,29,3,0,0,9,40,0,0,0,0,1,0,1,0
3035,50,5,3411,0,4,40,1,0,0,0,0,0,0,1
3036,24,2,0,0,10,40,0,1,0,0,0,0,1,0
3037,23,2,0,0,10,20,0,0,0,1,0,0,0,1
3038,21,2,0,0,10,20,0,0,0,1,0,0,0,1
3039,44,5,0,0,10,40,0,1,0,0,0,0,1,0
3040,44,5,0,0,9,40,1,0,0,0,0,0,0,1
3041,70,7,0,0,9,37,1,0,0,0,0,0,0,1
3042,53,5,7298,0,14,40,1,0,0,0,0,0,0,1
3043,61,7,0,0,10,38,0,1,0,0,0,0,0,1
3044,31,3,0,0,9,40,1,0,0,0,0,0,0,1
3045,31,3,0,0,9,40,0,0,1,0,0,0,0,1
3046,38,4,0,0,12,35,0,1,0,0,0,0,0,1
3047,18,1,0,0,8,4,0,0,0,1,0,0,0,1
3048,29,3,0,0,14,40,0,1,0,0,0,0,0,1
3049,60,6,0,0,9,45,0,1,0,0,0,0,1,0
3050,18,1,0,0,9,30,0,0,1,0,0,0,1,0
3051,17,1,0,0,7,18,0,0,0,1,0,0,0,1
3052,22,2,0,0,9,35,0,0,0,1,0,0,1,0
3053,47,5,0,0,10,30,1,0,0,0,0,0,0,1
3054,43,5,594,0,10,20,0,1,0,0,0,0,1,0
3055,18,1,0,0,7,15,0,0,0,1,0,0,1,0
3056,40,4,0,0,11,30,1,0,0,0,0,0,0,1
3057,22,2,0,0,10,40,0,0,0,1,0,0,1,0
3058,29,3,0,0,9,35,0,0,0,0,0,1,1,0
3059,55,5,0,1887,13,40,1,0,0,0,0,0,0,1
3060,23,2,0,0,10,40,0,0,0,1,0,0,0,1
3061,21,2,0,0,9,45,0,0,0,0,1,0,0,1
3062,50,5,0,1977,12,40,1,0,0,0,0,0,0,1
3063,18,1,0,0,7,15,0,0,0,1,0,0,1,0
3064,47,5,0,0,10,55,0,0,0,1,0,0,0,1
3065,73,7,0,0,10,20,1,0,0,0,0,0,0,1
3066,42,5,0,0,10,50,1,0,0,0,0,0,0,1
3067,32,3,0,0,13,42,1,0,0,0,0,0,0,1
3068,20,1,0,0,5,40,0,0,0,1,0,0,0,1
