no,age,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,sex_ Female,sex_ Male,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White
6993,24,10,6,2,2407,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
6994,22,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
6995,50,14,4,2,0,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
6996,44,16,0,4,0,0,45,0,1,0,0,0,0,0,1,0,0,0,0,1
6997,29,12,0,4,0,0,25,0,0,0,1,0,0,0,1,1,0,0,0,0
6998,23,9,0,2,0,1590,40,0,0,0,1,0,0,0,1,0,0,0,0,1
6999,64,9,4,1,0,0,35,0,1,0,0,0,0,1,0,0,0,0,0,1
7000,40,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7001,43,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7002,25,13,0,4,0,1726,60,0,0,0,1,0,0,1,0,0,0,0,0,1
7003,22,13,0,4,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1
7004,46,9,6,4,0,0,75,1,0,0,0,0,0,0,1,0,0,0,0,1
7005,34,9,1,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
7006,40,15,6,4,7688,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7007,29,9,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7008,32,2,0,4,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,1
7009,51,9,6,4,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
7010,17,7,0,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1
7011,38,10,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
7012,73,13,6,4,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,1
7013,17,8,0,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,1
7014,31,9,6,2,0,1902,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7015,43,10,6,4,0,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0
7016,60,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7017,25,13,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7018,48,10,0,2,0,0,38,0,0,0,0,1,0,1,0,0,0,0,0,1
7019,40,13,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
7020,71,9,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,0,0,1
7021,37,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7022,53,13,6,4,0,0,44,1,0,0,0,0,0,0,1,0,0,0,0,1
7023,53,9,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
7024,30,12,0,2,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,1
7025,46,13,6,2,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
7026,60,13,6,1,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1
7027,49,5,3,0,0,0,16,0,1,0,0,0,0,1,0,0,0,1,0,0
7028,18,7,0,2,0,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0
7029,52,13,4,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7030,34,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7031,27,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7032,35,11,0,0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,1
7033,20,3,0,2,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
7034,44,5,0,0,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
7035,23,10,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1
7036,43,10,6,2,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
7037,24,10,0,4,0,0,40,0,1,0,0,0,0,0,1,0,1,0,0,0
7038,36,12,4,4,0,0,40,0,0,0,0,1,0,1,0,0,1,0,0,0
7039,28,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7040,26,10,4,4,5060,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7041,48,10,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7042,34,10,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7043,28,10,4,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7044,33,13,6,3,0,0,70,1,0,0,0,0,0,0,1,0,0,1,0,0
7045,21,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7046,54,6,4,0,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,1
7047,61,9,2,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7048,21,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7049,37,10,0,2,0,0,40,0,0,0,1,0,0,1,0,0,0,1,0,0
7050,20,9,0,0,0,0,10,0,0,0,1,0,0,0,1,0,1,0,0,0
7051,39,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7052,22,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7053,38,9,6,1,0,0,43,1,0,0,0,0,0,0,1,0,0,0,0,1
7054,46,9,6,1,3411,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
7055,40,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7056,46,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7057,24,6,0,2,0,0,65,0,0,0,0,1,0,0,1,0,0,1,0,0
7058,27,10,6,4,0,0,88,1,0,0,0,0,0,0,1,0,0,0,0,1
7059,54,11,6,2,5013,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
7060,33,13,0,2,0,1590,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7061,28,9,4,2,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
7062,31,13,0,4,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,1
7063,50,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7064,41,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7065,31,13,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7066,47,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7067,22,10,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
7068,41,15,0,4,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
7069,33,13,0,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7070,51,9,4,4,14084,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7071,37,14,6,4,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
7072,51,12,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7073,39,10,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
7074,18,9,0,1,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1
7075,20,10,0,2,0,0,32,0,1,0,0,0,0,0,1,0,0,0,0,1
7076,62,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7077,38,10,4,1,0,0,38,0,0,0,0,1,0,1,0,0,0,0,0,1
7078,48,9,0,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1
7079,23,13,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7080,42,10,6,2,0,1887,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7081,64,10,6,3,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
7082,59,16,6,2,0,1977,55,1,0,0,0,0,0,0,1,0,0,0,0,1
7083,33,11,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7084,34,13,6,3,0,1902,48,1,0,0,0,0,0,0,1,0,0,0,0,1
7085,51,5,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7086,64,3,2,0,0,0,16,0,1,0,0,0,0,1,0,0,0,1,0,0
7087,37,9,0,0,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
7088,31,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7089,28,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7090,43,9,2,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7091,68,14,2,4,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
7092,20,4,0,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1
7093,42,12,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7094,41,12,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
7095,52,6,6,1,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
7096,22,9,0,2,0,0,36,0,0,0,0,1,0,1,0,0,0,0,0,1
7097,21,9,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7098,24,10,0,4,0,0,30,0,1,0,0,0,0,0,1,0,1,0,0,0
7099,46,12,6,2,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
7100,82,6,2,1,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,1
7101,29,7,4,0,0,0,20,0,0,0,0,1,0,1,0,0,0,1,0,0
7102,21,10,0,2,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
7103,47,9,4,0,0,0,37,0,0,0,0,1,0,1,0,0,0,0,0,1
7104,35,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7105,41,16,6,2,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
7106,27,10,0,2,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7107,41,12,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7108,35,15,6,4,0,0,75,1,0,0,0,0,0,0,1,0,0,0,0,1
7109,30,9,0,1,1506,0,45,0,0,0,0,1,0,1,0,0,0,0,1,0
7110,19,9,0,0,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
7111,32,13,0,4,0,0,38,0,1,0,0,0,0,0,1,0,0,0,0,1
7112,31,14,0,4,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,1
7113,27,15,6,4,0,0,45,1,0,0,0,0,0,0,1,0,0,0,0,1
7114,47,9,1,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7115,48,7,6,2,0,2002,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7116,20,10,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7117,72,9,6,1,4931,0,70,1,0,0,0,0,0,0,1,0,0,0,0,1
7118,27,11,0,4,0,0,50,0,0,0,1,0,0,0,1,0,0,0,0,1
7119,45,6,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7120,44,9,6,1,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
7121,84,13,6,1,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
7122,23,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7123,35,9,1,0,0,0,40,0,1,0,0,0,0,0,1,0,0,1,0,0
7124,36,12,6,2,0,0,52,1,0,0,0,0,0,0,1,0,0,0,0,1
7125,29,9,4,0,0,0,99,0,0,0,0,1,0,1,0,0,0,0,0,1
7126,53,8,3,0,0,0,56,0,1,0,0,0,0,0,1,0,0,0,1,0
7127,47,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
7128,43,3,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7129,46,9,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7130,24,13,0,2,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,1
7131,22,10,0,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,1
7132,20,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7133,36,12,4,1,0,0,42,0,0,0,0,1,0,1,0,0,0,0,0,1
7134,45,15,6,4,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
7135,21,10,0,3,2907,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
7136,23,13,0,1,0,0,25,0,0,0,1,0,0,1,0,0,0,0,0,1
7137,52,13,6,4,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
7138,48,9,6,1,4386,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7139,53,13,6,4,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
7140,23,10,0,2,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
7141,35,10,4,1,0,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
7142,58,10,6,2,0,0,48,1,0,0,0,0,0,0,1,0,0,0,0,1
7143,40,10,0,1,0,0,48,0,1,0,0,0,0,0,1,0,0,1,0,0
7144,71,9,6,1,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,1
7145,19,10,0,1,0,0,40,0,0,0,1,0,0,1,0,0,1,0,0,0
7146,60,16,1,0,0,0,30,0,0,0,0,1,0,1,0,0,0,0,0,1
7147,58,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7148,36,14,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7149,62,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7150,25,9,0,2,0,0,75,0,1,0,0,0,0,0,1,0,0,0,0,1
7151,68,9,2,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1
7152,70,9,6,0,0,0,16,1,0,0,0,0,0,0,1,0,0,0,0,1
7153,51,14,0,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7154,31,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7155,25,9,0,2,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7156,23,9,0,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1
7157,39,13,6,2,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7158,36,10,3,1,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,1
7159,44,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7160,36,9,6,0,0,0,20,0,0,0,0,0,1,1,0,0,1,0,0,0
7161,42,9,4,0,0,0,35,0,0,0,0,1,0,0,1,0,0,1,0,0
7162,38,13,6,1,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,1
7163,42,13,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
7164,47,9,6,2,0,0,56,1,0,0,0,0,0,0,1,0,0,0,0,1
7165,19,10,0,0,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1
7166,46,14,4,4,0,0,40,0,1,0,0,0,0,0,1,1,0,0,0,0
7167,31,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,1,0,0
7168,41,10,4,1,0,0,55,0,1,0,0,0,0,1,0,0,0,0,0,1
7169,24,14,0,4,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7170,32,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7171,47,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7172,35,13,6,2,0,0,40,1,0,0,0,0,0,0,1,0,1,0,0,0
7173,30,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7174,55,6,6,2,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,1
7175,25,10,0,2,4101,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7176,50,7,0,4,0,2444,40,0,0,1,0,0,0,0,1,0,0,0,0,1
7177,29,13,6,4,0,0,35,0,0,0,0,0,1,1,0,0,0,0,0,1
7178,18,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7179,65,9,2,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,1
7180,44,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7181,40,13,4,2,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7182,50,9,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7183,24,10,0,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
7184,72,15,6,4,0,2246,28,1,0,0,0,0,0,0,1,0,0,0,0,1
7185,36,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7186,49,15,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7187,25,14,0,3,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7188,30,11,6,4,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
7189,32,10,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7190,50,9,6,2,15024,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7191,40,15,0,4,14084,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
7192,42,9,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7193,23,9,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7194,34,9,6,2,0,1848,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7195,55,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7196,76,9,6,4,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,1
7197,27,11,0,4,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1
7198,36,9,0,0,0,0,28,0,0,0,0,1,0,1,0,0,0,1,0,0
7199,43,15,6,4,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1
7200,52,10,6,2,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,1
7201,41,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7202,20,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7203,36,13,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7204,29,10,6,3,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7205,25,8,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7206,90,15,6,4,20051,0,72,1,0,0,0,0,0,0,1,0,0,0,0,1
7207,42,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7208,24,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7209,57,14,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7210,21,10,0,1,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,1
7211,40,13,0,4,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
7212,41,8,4,2,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,1
7213,25,9,0,2,0,0,50,0,0,1,0,0,0,1,0,0,0,0,0,1
7214,38,13,0,4,0,0,55,0,1,0,0,0,0,0,1,0,0,0,0,1
7215,30,10,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7216,55,9,6,0,0,0,38,1,0,0,0,0,0,0,1,0,0,1,0,0
7217,41,13,4,4,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,1
7218,54,10,4,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7219,46,10,0,0,0,0,45,0,1,0,0,0,0,0,1,0,1,0,0,0
7220,26,11,0,1,0,0,55,0,1,0,0,0,0,0,1,0,0,0,1,0
7221,51,9,4,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7222,19,9,0,1,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,1
7223,23,13,0,2,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
7224,38,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
7225,24,8,0,1,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1
7226,27,12,6,2,0,0,38,0,0,0,0,0,1,1,0,0,0,0,0,1
7227,48,10,1,2,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
7228,49,11,0,4,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7229,27,9,0,2,0,0,50,0,1,0,0,0,0,0,1,0,0,0,0,1
7230,49,11,0,2,0,0,40,0,0,1,0,0,0,0,1,0,0,1,0,0
7231,23,7,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7232,41,14,4,4,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,1
7233,48,9,2,0,0,0,48,0,0,1,0,0,0,1,0,0,0,0,0,1
7234,48,14,4,4,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7235,30,13,6,1,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7236,33,9,4,2,0,0,45,0,1,0,0,0,0,0,1,0,1,0,0,0
7237,26,6,6,2,0,0,55,1,0,0,0,0,0,0,1,0,0,0,0,1
7238,58,10,6,2,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1
7239,17,8,0,0,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,1
7240,55,14,6,4,0,1977,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7241,39,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7242,34,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7243,55,10,6,2,15024,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
7244,35,13,6,0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,1
7245,35,13,6,4,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7246,90,5,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7247,47,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,1,0,0
7248,54,13,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7249,38,10,0,2,0,0,65,0,1,0,0,0,0,0,1,0,0,0,0,1
7250,35,10,0,1,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,1
7251,46,4,0,0,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
7252,56,9,4,0,0,0,40,0,0,0,0,1,0,1,0,0,0,1,0,0
7253,44,9,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7254,28,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7255,43,9,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7256,25,10,0,2,0,0,24,0,0,0,1,0,0,0,1,0,0,0,0,1
7257,25,9,0,0,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0
7258,22,10,0,4,0,0,20,0,0,0,1,0,0,0,1,0,1,0,0,0
7259,18,10,0,0,0,0,32,0,0,0,1,0,0,1,0,0,0,0,0,1
7260,28,9,1,0,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7261,34,10,6,1,0,0,52,1,0,0,0,0,0,0,1,0,0,1,0,0
7262,28,13,0,2,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,1
7263,24,9,0,2,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7264,61,6,4,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7265,19,9,0,0,0,0,35,0,1,0,0,0,0,0,1,0,0,0,0,1
7266,36,9,6,1,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
7267,25,13,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,1
7268,46,4,1,0,0,0,32,0,1,0,0,0,0,1,0,0,0,0,0,1
7269,22,10,6,3,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7270,57,15,6,2,0,1902,40,1,0,0,0,0,0,0,1,0,1,0,0,0
7271,36,10,0,4,0,0,48,0,0,0,0,1,0,1,0,0,0,1,0,0
7272,38,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7273,45,13,6,0,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7274,27,9,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7275,42,10,0,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1
7276,44,10,2,1,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,1
7277,51,9,1,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7278,18,10,0,2,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,1
7279,76,9,4,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1
7280,67,9,6,2,6418,0,58,1,0,0,0,0,0,0,1,0,0,0,0,1
7281,51,4,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7282,64,10,6,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,1
7283,74,9,4,0,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,1
7284,67,10,0,4,0,0,50,0,1,0,0,0,0,1,0,0,0,0,0,1
7285,51,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7286,40,9,4,2,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0
7287,51,13,6,4,0,0,60,1,0,0,0,0,0,0,1,0,0,0,0,1
7288,18,7,0,2,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,1
7289,26,10,0,0,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,1
7290,60,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7291,76,14,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7292,53,9,6,1,0,0,38,1,0,0,0,0,0,0,1,0,0,0,0,1
7293,27,9,0,2,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0
7294,17,6,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1
7295,46,11,6,4,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7296,27,10,0,2,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,1
7297,35,14,0,4,13550,0,55,0,1,0,0,0,0,0,1,0,0,0,0,1
7298,68,10,6,1,0,1844,10,1,0,0,0,0,0,0,1,0,0,0,0,1
7299,33,7,6,2,3464,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7300,41,7,6,2,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7301,33,9,4,1,0,0,75,0,1,0,0,0,0,0,1,0,0,0,0,1
7302,34,6,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7303,32,9,6,1,0,0,50,1,0,0,0,0,0,0,1,0,0,0,0,1
7304,35,9,4,2,0,0,46,0,1,0,0,0,0,0,1,0,0,0,0,1
7305,28,10,4,1,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,1
7306,41,10,6,2,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,1
7307,51,9,4,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,1
7308,24,13,0,4,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,1
7309,41,16,4,2,0,0,50,0,0,0,0,1,0,1,0,0,0,0,0,1
7310,22,13,0,0,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,1
7311,51,13,4,4,0,0,50,0,1,0,0,0,0,0,1,1,0,0,0,0
7312,70,13,2,4,0,0,20,0,0,0,0,1,0,1,0,0,0,0,0,1
7313,23,13,0,2,0,0,25,0,1,0,0,0,0,0,1,0,0,0,0,1
