Id,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
1426,Brunswick West,7/7 Allard St,2,u,SP,Jellis,18/03/2017,5.9,3055,2,1,1,0,62,1970,Moreland,-37.7688,144.9421,Northern Metropolitan,7082,385000
9814,Brunswick,25 Ford St,3,h,S,Nelson,24/06/2017,5.2,3056,3,1,0,186,101,1890,Moreland,-37.76227,144.95649,Northern Metropolitan,11918,1204000
3809,Malvern,5a Ewart St,3,h,S,Marshall,27/06/2016,7.4,3144,3,2,1,246,106,1910,Stonnington,-37.871,145.0364,Southern Metropolitan,4675,1970000
13262,Ormond,45 Holloway St,3,h,S,Weston,23/09/2017,11.4,3204,3,1,5,737,,,,-37.90205,145.04959,Southern Metropolitan,3578,1540000
12056,Kew East,7 Cadow St,3,h,S,Fletchers,29/07/2017,7.3,3102,3,2,2,446,,,Boroondara,-37.79589,145.05223,Southern Metropolitan,2671,1500000
7038,Heidelberg,17/127 Hawdon St,2,u,S,Nelson,11/03/2017,10.6,3084,2,1,2,4497,,,Banyule,-37.7529,145.065,Eastern Metropolitan,2890,579000
12718,Essendon North,25 Prince St,3,u,S,Brad,16/09/2017,8.2,3041,3,2,1,292,,,,-37.73727,144.8986,Western Metropolitan,1308,1170000
2302,Elwood,13/9 Milton St,2,u,SP,Biggin,17/09/2016,7.7,3184,2,2,1,0,104,1923,Port Phillip,-37.8744,144.9888,Southern Metropolitan,8989,1122000
71,Airport West,2/13 North St,2,u,S,Nelson,22/08/2016,13.5,3042,2,1,1,141,76,,Moonee Valley,-37.7202,144.8797,Western Metropolitan,3464,510000
10465,Port Melbourne,2/79 Pickles St,1,u,S,Chisholm,27/05/2017,3.5,3207,1,1,1,0,,2000,Port Phillip,-37.84237,144.94486,Southern Metropolitan,8648,545000
3962,Maribyrnong,7 Pridham St,5,h,S,Biggin,27/06/2016,8.7,3032,5,2,5,694,232,1950,Maribyrnong,-37.7819,144.8901,Western Metropolitan,4918,1151000
3390,Ivanhoe,5/125 Locksley Rd,2,u,VB,Fletchers,16/04/2016,7.9,3079,2,0,0,0,,,Banyule,-37.7662,145.0516,Eastern Metropolitan,5549,460000
4827,Prahran,4/10 Williams Rd,2,u,PI,Biggin,10/09/2016,4.5,3181,2,1,1,0,87,1960,Stonnington,-37.8581,145.0017,Southern Metropolitan,7717,585000
7809,Essendon,42 Fitzgerald Rd,3,h,S,Frank,20/05/2017,8,3040,3,1,1,387,135,1900,Moonee Valley,-37.755,144.9272,Western Metropolitan,9264,1131000
7495,Balwyn North,16 Ventnor St,4,h,PI,Marshall,29/04/2017,9.2,3104,4,3,2,627,213,1970,Boroondara,-37.7827,145.0945,Southern Metropolitan,7809,1725000
1431,Brunswick West,3/447 Brunswick Rd,2,u,S,Nelson,22/05/2016,5.9,3055,2,1,1,0,,,Moreland,-37.7752,144.9463,Northern Metropolitan,7082,400000
646,Balwyn North,20 Ajax St,4,h,S,Jellis,16/07/2016,9.2,3104,4,2,1,654,,1960,Boroondara,-37.7885,145.0854,Southern Metropolitan,7809,1620000
12469,Clayton South,8 Narrumburn Rd,3,h,S,C21,9/09/2017,17.5,3169,3,1,1,539,,,,-37.94128,145.11406,South-Eastern Metropolitan,4734,805000
7509,Bentleigh,7 Rosina St,4,h,S,hockingstuart,20/05/2017,13,3204,4,2,2,650,,1996,Glen Eira,-37.9323,145.0445,Southern Metropolitan,6795,1920000
855,Bentleigh East,14 Vasey St,3,h,S,Woodards,15/10/2016,13.9,3165,3,2,4,710,,,Glen Eira,-37.9348,145.0634,Southern Metropolitan,10969,1085000
13559,Templestowe Lower,16 Benambra Dr,3,h,S,hockingstuart,26/08/2017,12.4,3107,3,1,1,723,,,,-37.76684,145.11309,Eastern Metropolitan,5420,1190000
11249,Westmeadows,63 Kenny St,3,h,S,Barry,12/08/2017,16.5,3049,3,2,4,673,,1980,Hume,-37.67558,144.8976,Northern Metropolitan,2474,700000
10962,Chadstone,1/1 Dundee Av,4,h,S,Woodards,12/08/2017,11.7,3148,4,2,1,402,131,1960,Monash,-37.88658,145.09297,Southern Metropolitan,3582,995000
3747,Maidstone,2/32 Burns St,3,t,PI,Biggin,17/09/2016,9.2,3012,3,1,2,210,121,2012,Maribyrnong,-37.7869,144.8749,Western Metropolitan,3873,555000
11439,Moonee Ponds,53 Derby St,2,h,S,Nelson,15/07/2017,6.2,3039,2,1,1,172,,1900,Moonee Valley,-37.7638,144.9089,Western Metropolitan,6232,951000
619,Balwyn North,7 Grieve St,4,h,PI,Jellis,10/09/2016,9.2,3104,4,3,2,657,355,2006,Boroondara,-37.7981,145.0904,Southern Metropolitan,7809,2575000
2043,Coburg North,53 Ronald St,3,h,SP,Barry,4/03/2017,9.2,3058,3,1,1,427,,,Moreland,-37.7303,144.9773,Northern Metropolitan,3445,735000
11374,Glen Waverley,2/25 Fernhill St,2,u,S,Ray,15/07/2017,16.7,3150,2,1,1,229,101,1990,Monash,-37.87606,145.15951,Eastern Metropolitan,15321,960000
7918,Hadfield,56 Middle St,3,h,S,Stockdale,13/05/2017,12.1,3046,3,1,2,585,,,Moreland,-37.71,144.9464,Northern Metropolitan,2606,725000
4389,Northcote,57A Derby St,3,h,SA,Nelson,3/09/2016,5.5,3070,3,2,2,286,188,2007,Darebin,-37.7708,145.0054,Northern Metropolitan,11364,1382500
4770,Port Melbourne,202/115 Nott St,2,u,S,Chisholm,22/05/2016,3.8,3207,2,2,1,0,,2012,Melbourne,-37.84,144.939,Southern Metropolitan,8648,720000
2738,Footscray,20 McDougall Dr,3,t,S,Jas,28/08/2016,6.4,3011,3,2,2,102,102,2011,Maribyrnong,-37.7987,144.8807,Western Metropolitan,7570,757000
10922,Brighton,4/170 Church St,3,u,S,Biggin,12/08/2017,10.5,3186,3,1,2,0,,,Bayside,-37.91733,144.99747,Southern Metropolitan,10579,1296000
11299,Brunswick,44 Mitchell St,5,h,S,Jellis,15/07/2017,5.2,3056,5,2,0,479,,,Moreland,-37.75915,144.96755,Northern Metropolitan,11918,1300000
4469,Northcote,8 Reid St,2,h,S,Ray,22/08/2016,5.5,3070,2,1,2,306,86,1910,Darebin,-37.7644,145.004,Northern Metropolitan,11364,1095000
3701,Kew East,36 Belford Rd,4,h,SP,Nelson,17/09/2016,7.5,3102,4,2,2,458,200,1930,Boroondara,-37.7981,145.0472,Southern Metropolitan,2671,1315000
6176,Surrey Hills,19 Sydenham La,6,h,VB,Jellis,26/07/2016,11.2,3127,6,3,4,650,,1997,Whitehorse,-37.8264,145.1029,Southern Metropolitan,5457,2000000
2500,Fairfield,3/18 Gillies St,2,u,S,Jellis,11/02/2017,5.8,3078,2,1,1,116,,1985,Darebin,-37.7818,145.0161,Northern Metropolitan,2970,730000
1846,Caulfield South,136 Sycamore St,2,h,S,hockingstuart,16/04/2016,9.3,3162,4,2,2,464,272,2016,Glen Eira,-37.8901,145.0224,Southern Metropolitan,5051,1262000
8289,Reservoir,3/963 High St,2,u,S,Barry,6/05/2017,11.2,3073,2,1,1,0,,,Darebin,-37.7093,145.0083,Northern Metropolitan,21650,406000
2478,Essendon North,2/10 Oshannassy St,2,u,S,Brad,6/08/2016,9.4,3041,2,1,1,999,,1970,Moonee Valley,-37.7396,144.902,Western Metropolitan,1308,393000
12066,Lalor,105 William St,3,h,SP,YPA,29/07/2017,16.3,3075,3,1,2,625,,,Whittlesea,-37.67427,145.02961,Northern Metropolitan,8279,700000
4609,Pascoe Vale,16 Burgundy St,2,h,S,Brad,6/08/2016,9.9,3044,2,1,2,336,,,Moreland,-37.7323,144.9288,Northern Metropolitan,7485,555000
2655,Footscray,9 Lynch St,3,h,S,Naison,3/12/2016,6.4,3011,3,1,1,292,98,1900,Maribyrnong,-37.797,144.9051,Western Metropolitan,7570,1003000
3668,Kew,18 Collins St,4,h,S,hockingstuart,27/11/2016,5.6,3101,4,3,2,641,230,2010,Boroondara,-37.7982,145.0281,Southern Metropolitan,10331,1750000
8385,St Kilda,22/3 Alfred Sq,1,u,S,hockingstuart,8/04/2017,6.1,3182,1,1,1,2422,,1970,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240,520000
175,Altona,3/20 Mulga St,3,u,S,Williams,23/04/2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301,577000
480,Avondale Heights,10 Intervale Dr,4,h,S,Barry,27/11/2016,10.5,3034,4,2,2,570,,,Moonee Valley,-37.7513,144.859,Western Metropolitan,4502,790000
4026,Middle Park,141 Richardson St,3,h,PI,Greg,28/08/2016,4.1,3206,3,1,3,217,125,1900,Port Phillip,-37.8474,144.9582,Southern Metropolitan,2019,1910000
4116,Moonee Ponds,16/51 Buckley St,1,u,VB,Brad,19/11/2016,6.9,3039,1,1,1,0,41,1970,Moonee Valley,-37.758,144.9237,Western Metropolitan,6232,265000
4754,Port Melbourne,139 Cruikshank St,3,t,S,Cayzer,16/04/2016,3.8,3207,3,1,2,188,,,Port Phillip,-37.8371,144.9478,Southern Metropolitan,8648,1565000
10402,Mill Park,17 Winter Ct,5,h,SP,Ray,27/05/2017,17.9,3082,5,2,2,574,,1970,Whittlesea,-37.66936,145.05413,Northern Metropolitan,10529,725000
2011,Coburg,32 Rose St,2,h,S,Peter,27/06/2016,7.8,3058,2,1,1,545,107,1940,Moreland,-37.7445,144.9471,Northern Metropolitan,11204,901000
5431,Richmond,50 Canterbury St,2,h,S,Biggin,28/05/2016,2.6,3121,2,1,0,127,72,1900,Yarra,-37.8251,145.0063,Northern Metropolitan,14949,827500
2189,Doncaster,183a High St,3,u,SP,Jellis,27/11/2016,13.9,3108,3,1,2,109,120,2001,Manningham,-37.7749,145.1138,Eastern Metropolitan,9028,751800
2505,Fairfield,4/10 Station St,1,u,VB,Raine,18/03/2017,5.8,3078,1,1,1,0,,,Yarra,-37.7839,145.0171,Northern Metropolitan,2970,300000
10832,Sunbury,1 Hume St,3,h,S,Leeburn,8/07/2017,31.7,3429,3,1,1,582,,,Hume,-37.58025,144.71759,Western Metropolitan,14092,487000
2770,Glen Iris,7/69 Edgar St N,2,u,SP,Noel,8/10/2016,9.2,3146,2,1,1,0,65,1970,Stonnington,-37.85,145.0461,Southern Metropolitan,10412,411000
13344,Ashburton,59 Winton Rd,3,h,S,Marshall,26/08/2017,10.2,3147,3,2,3,1170,202,1950,,-37.87253,145.0705,Southern Metropolitan,3052,2550000
9887,Gladstone Park,10 Ballard Cl,3,h,SP,Barry,24/06/2017,12.9,3043,3,1,2,618,,,Hume,-37.6953,144.89837,Western Metropolitan,3285,653000
7192,Ormond,16 Sherwood St,3,h,S,Marshall,15/10/2016,11.8,3204,3,1,2,578,140,1935,Glen Eira,-37.9047,145.0274,Southern Metropolitan,3578,1535000
4528,Oak Park,5/25 Ethel St,3,u,S,Nelson,16/07/2016,11.5,3046,3,2,2,198,113,2009,Moreland,-37.722,144.9169,Northern Metropolitan,2651,651000
8962,Sunshine West,38 Collenso St,4,h,S,Douglas,1/07/2017,10.5,3020,4,2,2,690,,,Brimbank,-37.7875,144.80984,Western Metropolitan,6763,765000
7614,Brunswick,64 Tinning St,3,h,SP,hockingstuart,22/04/2017,5.2,3056,3,1,2,80,,,Moreland,-37.7589,144.9588,Northern Metropolitan,11918,957000
7168,Ormond,7/30 Walsh St,1,u,VB,Ray,4/02/2016,11.8,3204,1,1,1,0,36,1960,Glen Eira,-37.9028,145.0475,Southern Metropolitan,3578,250000
793,Bentleigh East,93 Parkmore Rd,3,h,S,C21,3/12/2016,13.9,3165,3,1,2,603,,,Glen Eira,-37.9155,145.0723,Southern Metropolitan,10969,1206000
6948,Fawkner,1/26 Tucker St,3,t,S,Ray,28/08/2016,12.4,3060,3,1,1,208,107,2011,Moreland,-37.7092,144.9695,Northern Metropolitan,5070,492000
7305,Albion,5/25 Ridley St,2,u,SP,Burnham,30/07/2016,13.9,3020,2,1,1,0,,,Brimbank,-37.7839,144.8239,Western Metropolitan,2185,190000
5024,Preston,67 Regent St,3,h,S,Nelson,28/08/2016,8.8,3072,3,2,1,650,119,1950,Darebin,-37.7302,144.998,Northern Metropolitan,14577,875000
534,Balwyn,1/18 Belmore Rd,3,h,S,Kay,10/12/2016,9.7,3103,3,1,2,281,150,1995,Boroondara,-37.8013,145.0652,Southern Metropolitan,5682,905000
11344,Endeavour Hills,18 Struan Av,4,h,SP,O'Brien,15/07/2017,28.5,3802,4,2,2,669,165,1980,Casey,-37.96466,145.27006,South-Eastern Metropolitan,8443,625000
2228,Elsternwick,17 Staniland Gr,4,h,S,Biggin,13/08/2016,8.5,3185,4,2,2,527,184,1880,Glen Eira,-37.883,145.0043,Southern Metropolitan,4898,2600000
10961,Caulfield North,75 Normanby Rd,4,h,PI,Marshall,12/08/2017,7.8,3161,4,2,2,494,176,1900,Glen Eira,-37.87206,145.03512,Southern Metropolitan,6923,1925000
12810,Parkdale,29 Evan St,3,h,S,Obrien,16/09/2017,21.5,3195,3,1,2,802,,,,-37.98752,145.08358,South-Eastern Metropolitan,5087,1250000
9417,Balwyn North,1/37 Aylmer St,3,u,PI,hockingstuart,17/06/2017,9.7,3104,3,2,2,0,,,Boroondara,-37.79673,145.06853,Southern Metropolitan,7809,1420000
1599,Camberwell,15 Hollsmoor Rd,4,h,S,Jellis,18/03/2017,7.8,3124,4,2,2,813,163,1960,Boroondara,-37.8405,145.0903,Southern Metropolitan,8920,2228000
1926,Coburg,35 The Grove,8,u,PI,Peter,4/03/2017,7.8,3058,4,2,4,983,,,Moreland,-37.7517,144.9699,Northern Metropolitan,11204,2250000
9086,Carrum,14 Parkside Bvd,2,u,S,Buxton,3/06/2017,31.2,3197,2,1,1,199,84,1970,Kingston,-38.07938,145.13227,South-Eastern Metropolitan,1989,529000
13536,Roxburgh Park,4 Gellion Pl,4,h,S,YPA,26/08/2017,20.6,3064,4,2,2,574,202,1997,,-37.63499,144.93409,Northern Metropolitan,5833,621000
86,Albert Park,4a Mills St,3,t,VB,Marshall,7/11/2016,3.3,3206,3,2,2,718,,,Port Phillip,-37.8443,144.9598,Southern Metropolitan,3280,1550000
4999,Preston,2 Esther St,2,h,S,Barry,27/06/2016,8.8,3072,2,2,1,415,138,1925,Darebin,-37.7481,145.0017,Northern Metropolitan,14577,860000
1461,Bulleen,42 Robert St,4,h,S,Jellis,3/09/2016,11.8,3105,4,1,2,717,180,1960,Manningham,-37.7608,145.0862,Eastern Metropolitan,4480,1300000
10870,Williamstown,2/87 Railway Cr,2,u,SP,Raine,8/07/2017,6.8,3016,2,1,1,0,,,Hobsons Bay,-37.86155,144.89081,Western Metropolitan,6380,650000
13247,Newport,65 Speight St,3,h,SP,Sweeney,23/09/2017,6.2,3015,3,1,1,344,,,,-37.84259,144.8749,Western Metropolitan,5498,950000
9133,Eltham,87 Silver St,3,h,S,Morrison,3/06/2017,18,3095,3,1,1,960,,,Nillumbik,-37.709,145.14131,Eastern Metropolitan,6990,842000
11453,Newport,4/23 Carmen St,3,h,S,Greg,15/07/2017,6.2,3015,3,1,2,204,,,Hobsons Bay,-37.84234,144.86622,Western Metropolitan,5498,740000
12875,West Footscray,127 Stanhope St,4,h,S,Douglas,16/09/2017,6.4,3012,3,3,2,512,512,1920,,-37.79487,144.86353,Western Metropolitan,5058,1060000
7634,Brunswick West,6A Duggan St,3,t,S,Raine,6/05/2017,5.9,3055,3,1,2,176,,2000,Moreland,-37.7597,144.9404,Northern Metropolitan,7082,670000
5828,St Kilda,2/6 Redan St,2,u,S,Gary,16/07/2016,6.1,3182,2,1,1,0,61,1966,Port Phillip,-37.8596,144.9889,Southern Metropolitan,13240,481000
8461,Thornbury,221 Mansfield St,4,h,S,Jellis,13/05/2017,6.5,3071,4,2,2,464,,,Darebin,-37.7579,145.0169,Northern Metropolitan,8870,1635000
5200,Reservoir,70 Barry St,3,h,S,Love,24/09/2016,11.2,3073,3,1,1,719,,,Darebin,-37.709,145.0015,Northern Metropolitan,21650,785000
9983,Noble Park,21 Conley St,3,h,S,Leyton,24/06/2017,22.7,3174,3,1,2,550,112,1960,Greater Dandenong,-37.98298,145.17932,South-Eastern Metropolitan,11806,660000
4671,Pascoe Vale,5 Virginia St,3,h,PI,Re,23/04/2016,9.9,3044,3,1,4,557,111,1955,Moreland,-37.7156,144.943,Northern Metropolitan,7485,600000
11114,Maribyrnong,13 Cedar Dr,3,h,SP,Biggin,12/08/2017,4.3,3032,3,2,2,352,204,1997,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918,1200000
6582,Windsor,6/28 The Avenue,2,u,S,Thomson,16/07/2016,5.1,3181,2,2,1,0,,,Port Phillip,-37.8554,144.9982,Southern Metropolitan,4380,650000
13148,Coburg,13 Shackell St,4,h,S,Brad,23/09/2017,6.7,3058,4,2,1,343,,,,-37.74234,144.95169,Northern Metropolitan,11204,1000000
5225,Reservoir,1/21 Crookston Rd,3,h,PI,Barry,27/06/2016,11.2,3073,3,2,2,260,128,2006,Darebin,-37.7106,145.0225,Northern Metropolitan,21650,550000
6845,Carlton,21 Grattan St,4,h,S,Jellis,25/02/2017,1.8,3053,4,2,2,0,,,Melbourne,-37.8012,144.9689,Northern Metropolitan,6786,2705000
265,Armadale,7/22 Derby St,1,u,PI,hockingstuart,24/09/2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8509,145.0203,Southern Metropolitan,4836,450000
9297,Reservoir,9 Frankston St,3,h,S,Nelson,3/06/2017,12,3073,3,2,1,461,,,Darebin,-37.72499,145.00038,Northern Metropolitan,21650,1040000
10077,Vermont,41 Carinya Rd,4,h,SP,Noel,24/06/2017,17.2,3133,4,2,4,624,161,1960,Whitehorse,-37.83344,145.19063,Eastern Metropolitan,4181,1235000
6279,Thornbury,111 Smith St,2,h,S,Nelson,15/10/2016,6.5,3071,2,1,2,303,102,1930,Darebin,-37.7569,144.9914,Northern Metropolitan,8870,1085000
589,Balwyn North,30 Abbott St,7,h,PI,Barry,3/12/2016,9.2,3104,7,2,0,942,,,Boroondara,-37.7923,145.1029,Southern Metropolitan,7809,1350000
6198,Templestowe Lower,11 Corroboree Pl,4,h,S,Barry,4/03/2017,13.8,3107,4,3,2,706,,,Manningham,-37.7597,145.1058,Eastern Metropolitan,5420,1257000
9788,Balwyn North,37 Cascade St,5,h,VB,Jellis,24/06/2017,9.7,3104,5,3,2,836,168,1970,Boroondara,-37.78839,145.07076,Southern Metropolitan,7809,3200000
10011,Prahran,9/305 Dandenong Rd,2,u,S,hockingstuart,24/06/2017,4.6,3181,2,1,1,0,102,1920,Stonnington,-37.85931,145.00616,Southern Metropolitan,7717,1020000
5173,Reservoir,50 Gloucester St,3,h,S,RW,19/11/2016,11.2,3073,3,2,2,565,120,1920,Darebin,-37.7196,144.997,Northern Metropolitan,21650,950000
1259,Brunswick,1/182 Albion St,3,h,SP,hockingstuart,4/06/2016,5.2,3056,3,1,2,264,,,Moreland,-37.7611,144.9644,Northern Metropolitan,11918,1050000
326,Ascot Vale,67 Hurtle St,3,h,SP,Brad,17/09/2016,5.9,3032,3,2,2,617,149,1930,Moonee Valley,-37.7742,144.906,Western Metropolitan,6567,1180000
6957,Hawthorn East,66 Roseberry St,3,h,S,Jellis,4/03/2017,7.5,3123,3,2,2,431,120,1950,Boroondara,-37.8269,145.0496,Southern Metropolitan,6482,1865000
7065,Ivanhoe East,5/3 Rotherwood Rd,2,u,VB,Nelson,6/08/2016,9,3079,2,1,1,1473,65,1960,Banyule,-37.7713,145.0499,Eastern Metropolitan,1554,470000
10713,Jacana,17 Fidge Ct,2,h,S,RW,8/07/2017,14,3047,2,1,1,662,98,1960,Hume,-37.68988,144.91113,Northern Metropolitan,851,575500
4568,Oakleigh South,2/3 Golf Rd,2,u,S,LJ,27/11/2016,14.7,3167,2,1,1,204,,,Monash,-37.9107,145.0891,South-Eastern Metropolitan,3692,625000
3449,Keilor East,86 Prospect Dr,3,h,S,Harcourts,8/10/2016,12.8,3033,3,2,2,568,148,1970,Moonee Valley,-37.7469,144.8526,Western Metropolitan,5629,690000
4689,Pascoe Vale,259 Sussex St,3,h,S,Brad,28/05/2016,9.9,3044,3,1,1,522,132,1950,Moreland,-37.7187,144.9514,Northern Metropolitan,7485,612500
8347,Rosanna,5 Finlayson St,3,h,VB,Miles,29/04/2017,11.4,3084,3,2,2,581,,,Banyule,-37.7399,145.0681,Eastern Metropolitan,3540,940000
95,Albert Park,4a Gatehouse La,3,h,S,Greg,12/06/2016,3.3,3206,3,2,2,0,85,2000,Port Phillip,-37.8451,144.9511,Southern Metropolitan,3280,1370000
3237,Heidelberg Heights,16 Eden St,3,h,SP,Barry,10/12/2016,10.5,3081,3,2,1,665,,,Banyule,-37.7505,145.0477,Eastern Metropolitan,2947,725000
2639,Flemington,7/30 Bryant St,1,h,VB,Nelson,16/04/2016,4.4,3031,1,1,1,0,,,Moonee Valley,-37.7854,144.9326,Northern Metropolitan,3593,250000
10769,Mulgrave,3 Catesby Cl,5,h,SP,Ray,8/07/2017,18.8,3170,5,2,2,873,,,Monash,-37.93706,145.21124,South-Eastern Metropolitan,7113,1016000
7538,Box Hill,2/13 Oxford St,2,u,SP,Barry,13/05/2017,13.1,3128,2,1,1,0,,,Whitehorse,-37.8219,145.1213,Eastern Metropolitan,4605,572000
7789,Doncaster,39 Kiewa St,3,h,S,Barry,8/04/2017,13.9,3108,3,2,2,980,,,Manningham,-37.7883,145.1387,Eastern Metropolitan,9028,1542000
5599,South Yarra,10/34 MacFarlan St,2,u,SP,hockingstuart,4/06/2016,3.3,3141,2,1,1,0,103,2000,Stonnington,-37.8394,144.9886,Southern Metropolitan,14887,775000
2205,Eaglemont,2/12 Ashby Gr,2,u,SP,Miles,23/04/2016,10.3,3084,2,1,1,112,95,1970,Banyule,-37.7669,145.0521,Eastern Metropolitan,1651,600000
11331,Delahey,10 Alexander Cl,3,h,S,YPA,15/07/2017,18,3037,3,2,2,543,153,1995,Brimbank,-37.7143,144.77096,Western Metropolitan,2898,560000
6158,Surrey Hills,38 Park Rd,4,h,PI,Jellis,17/09/2016,11.2,3127,3,2,2,457,,1930,Whitehorse,-37.8361,145.1078,Southern Metropolitan,5457,1250000
12114,Oak Park,59 Winifred St,4,h,S,Jellis,29/07/2017,11.2,3046,4,1,4,550,,1950,Moreland,-37.7204,144.9143,Northern Metropolitan,2651,921000
3501,Keilor East,38 Clarks Rd,4,h,S,Brad,28/05/2016,12.8,3033,4,3,2,579,,,Moonee Valley,-37.7368,144.8689,Western Metropolitan,5629,847000
13315,The Basin,5 Democrat Dr,3,h,S,iTRAK,23/09/2017,27,3154,3,2,3,795,,,,-37.85229,145.30281,Eastern Metropolitan,1690,700000
2347,Essendon,2/96 Cooper St,3,h,S,Rendina,4/02/2016,8,3040,3,2,2,225,98,2008,Moonee Valley,-37.7454,144.8987,Western Metropolitan,9264,911000
4521,Oak Park,7 Pines Gr,4,h,S,Brad,10/09/2016,11.5,3046,3,1,1,553,137,1960,Moreland,-37.7161,144.9165,Northern Metropolitan,2651,690000
6791,Brunswick East,2 Barkly St,3,t,VB,Nelson,18/06/2016,4.5,3057,3,3,2,0,,,Moreland,-37.7788,144.9776,Northern Metropolitan,5533,800000
3080,Hampton,5/46 Fewster Rd,2,u,S,Buxton,25/02/2017,13.7,3188,2,1,1,0,,,Bayside,-37.9392,145.0186,Southern Metropolitan,5454,691000
11059,Hawthorn East,1/50 Leura Gr,2,u,S,Jellis,12/08/2017,6.2,3123,2,1,1,0,,,Boroondara,-37.83781,145.05234,Southern Metropolitan,6482,595000
423,Ashwood,58 Ashwood Dr,3,h,S,Jellis,15/10/2016,12.2,3147,3,2,3,782,215,1950,Monash,-37.8621,145.1021,Southern Metropolitan,2894,1631000
12575,Oakleigh,9 Young St,4,h,SP,Barry,9/09/2017,12.3,3166,4,2,1,581,179,1950,,-37.90706,145.09524,Southern Metropolitan,3224,1495000
339,Ascot Vale,43 Bloomfield Rd,4,h,S,Nelson,22/05/2016,5.9,3032,4,2,0,418,158,1900,Moonee Valley,-37.7766,144.9187,Western Metropolitan,6567,1430000
1439,Brunswick West,117 Pearson St,3,h,S,Rendina,23/04/2016,5.9,3055,3,1,4,357,,,Moreland,-37.762,144.9497,Northern Metropolitan,7082,901000
771,Bentleigh,48 Vickery St,4,h,S,Hodges,26/07/2016,13,3204,3,2,2,570,,1930,Glen Eira,-37.9139,145.0395,Southern Metropolitan,6795,1650000
7020,Hawthorn East,2/11 Harts Pde,2,u,S,Williams,27/11/2016,7.5,3123,2,1,1,0,,1970,Boroondara,-37.8318,145.0448,Southern Metropolitan,6482,622000
5261,Richmond,29/9 Tennyson St,2,u,S,Biggin,3/09/2016,2.6,3121,2,1,1,0,75,2001,Yarra,-37.824,144.9918,Northern Metropolitan,14949,582000
10075,Toorak,6/1 Ruabon Rd,3,u,PI,hockingstuart,24/06/2017,4.1,3142,3,1,1,0,,1970,Stonnington,-37.84744,145.00783,Southern Metropolitan,7217,640000
4468,Northcote,19a Victoria Rd,3,h,S,Barry,22/05/2016,5.5,3070,3,1,2,274,,2006,Darebin,-37.7815,145.0096,Northern Metropolitan,11364,975000
12825,Reservoir,9 Delaware St,3,h,S,Barry,16/09/2017,12,3073,3,1,1,694,,,,-37.72089,145.0153,Northern Metropolitan,21650,900000
3412,Ivanhoe,105 Ivanhoe Pde,4,h,S,Miles,25/02/2017,7.9,3079,4,2,2,650,,,Banyule,-37.7607,145.0456,Eastern Metropolitan,5549,1758000
8205,Parkville,55 Park Dr,3,h,S,Collins,20/05/2017,2.6,3052,3,2,1,180,120,1890,Melbourne,-37.7961,144.9538,Northern Metropolitan,2309,2790000
11737,Melton South,8 Charles Ct,3,h,S,hockingstuart,22/07/2017,29.8,3338,3,1,1,611,115,1985,Melton,-37.69467,144.57827,Western Victoria,4718,326000
2461,Essendon,5/8 Violet St,2,u,S,Brad,27/11/2016,8,3040,2,1,1,1011,77,1970,Moonee Valley,-37.7556,144.9132,Western Metropolitan,9264,440000
2743,Glen Iris,57 Brandon St,2,h,S,Jellis,3/09/2016,9.2,3146,3,1,2,653,,,Boroondara,-37.8573,145.077,Southern Metropolitan,10412,1699000
9712,Ringwood East,7 Highton St,4,h,S,Barry,17/06/2017,21.3,3135,4,2,1,842,135,1960,Maroondah,-37.81109,145.25738,Eastern Metropolitan,4407,1175000
5302,Richmond,12/200 Brighton St,2,u,S,Jellis,10/09/2016,2.6,3121,2,1,2,0,68,1997,Yarra,-37.8333,144.998,Northern Metropolitan,14949,695000
5240,Reservoir,16 Birdwood St,4,h,SP,Nelson,28/05/2016,11.2,3073,4,1,2,895,188,1940,Darebin,-37.7285,144.9964,Northern Metropolitan,21650,1186000
5642,South Yarra,82/390 Toorak Rd,3,u,S,Kay,13/08/2016,3.3,3141,3,0,0,0,,,Stonnington,-37.8407,145.0043,Southern Metropolitan,14887,1072000
6204,Templestowe Lower,271 High St,4,h,SP,Jellis,7/05/2016,13.8,3107,4,2,2,420,255,2013,Manningham,-37.767,145.119,Eastern Metropolitan,5420,1500000
4130,Moonee Ponds,36 Scotia St,3,h,S,Nelson,26/07/2016,6.9,3039,3,2,1,271,143,1915,Moonee Valley,-37.7682,144.9058,Western Metropolitan,6232,850000
9727,South Yarra,3/43 Cromwell Rd,2,u,S,hockingstuart,17/06/2017,2.7,3141,2,1,1,1272,,,Stonnington,-37.84283,145.00015,Southern Metropolitan,14887,771000
7754,Coburg,22/129 Harding St,3,t,S,Barry,13/05/2017,7.8,3058,3,1,2,120,113.76,1990,Moreland,-37.7462,144.9795,Northern Metropolitan,11204,824000
